Sensor Name: yyyt5
Initial Resistance: 80 ohms
Start Time: 2024-11-07 01:31:04
Time (s), Voltage (V)
90.48, 0.2297
90.58, 0.2199
90.68, 0.2199
90.78, 0.2199
90.88, 0.2151
90.99, 0.2199
91.08, 0.2199
91.19, 0.2199
91.29, 0.2199
91.39, 0.2199
91.49, 0.2199
91.59, 0.2199
91.70, 0.2248
91.79, 0.2199
91.90, 0.2248
92.00, 0.2248
92.10, 0.2199
92.20, 0.2199
92.30, 0.2199
92.40, 0.2151
92.50, 0.2151
92.61, 0.2199
92.71, 0.2151
92.81, 0.2151
92.91, 0.2151
93.01, 0.2199
93.11, 0.2248
93.21, 0.2248
93.31, 0.2297
93.41, 0.2248
93.52, 0.2199
93.62, 0.2199
93.72, 0.2199
93.82, 0.2151
93.93, 0.2199
94.02, 0.2151
94.12, 0.2151
94.22, 0.2151
94.33, 0.2151
94.43, 0.2151
94.53, 0.2199
94.63, 0.2199
94.73, 0.2248
94.83, 0.2199
94.94, 0.2199
95.04, 0.2199
95.14, 0.2199
95.24, 0.2151
95.34, 0.2151
95.44, 0.2151
95.55, 0.2102
95.64, 0.2151
95.74, 0.2151
95.84, 0.2151
95.95, 0.2151
96.05, 0.2151
96.15, 0.2151
96.25, 0.2151
96.36, 0.2199
96.45, 0.2199
96.56, 0.2199
96.66, 0.2199
96.76, 0.2248
96.86, 0.2297
96.96, 0.2297
97.06, 0.2297
97.16, 0.2297
97.27, 0.2346
97.36, 0.2346
97.47, 0.2297
97.57, 0.2297
97.67, 0.2346
97.77, 0.2346
97.87, 0.2395
97.97, 0.2346
98.07, 0.2297
98.18, 0.2248
98.28, 0.2248
98.38, 0.2248
98.48, 0.2199
98.58, 0.2248
98.68, 0.2444
98.78, 0.2688
98.88, 0.2981
98.99, 0.3324
99.09, 0.3666
99.19, 0.4008
99.29, 0.4350
99.39, 0.4545
99.49, 0.4692
99.60, 0.4790
99.69, 0.4839
99.79, 0.4985
99.89, 0.5034
100.00, 0.5083
100.10, 0.5132
100.20, 0.5181
100.30, 0.5230
100.40, 0.5279
100.51, 0.5230
100.61, 0.5279
100.71, 0.5327
100.81, 0.5279
100.91, 0.5327
101.01, 0.5327
101.11, 0.5327
101.22, 0.5327
101.31, 0.5327
101.41, 0.5279
101.52, 0.5279
101.62, 0.5327
101.72, 0.5279
101.82, 0.5279
101.93, 0.5279
102.03, 0.5327
102.13, 0.5327
102.23, 0.5279
102.33, 0.5279
102.43, 0.5327
102.55, 0.5279
102.64, 0.5230
102.73, 0.5230
102.84, 0.5181
102.94, 0.5181
103.04, 0.5230
103.14, 0.5181
103.24, 0.5181
103.34, 0.5181
103.44, 0.5181
103.55, 0.5181
103.64, 0.5181
103.75, 0.5230
103.85, 0.5230
103.95, 0.5181
104.05, 0.5132
104.15, 0.5132
104.26, 0.5132
104.36, 0.5034
104.46, 0.5083
104.56, 0.5034
104.66, 0.5034
104.77, 0.5083
104.87, 0.5034
104.96, 0.5034
105.07, 0.5083
105.17, 0.5083
105.27, 0.5083
105.37, 0.5083
105.47, 0.5034
105.57, 0.5083
105.67, 0.5034
105.77, 0.4985
105.88, 0.5034
105.98, 0.4985
106.08, 0.4985
106.18, 0.5034
106.28, 0.4985
106.38, 0.4985
106.48, 0.5034
106.58, 0.5083
106.69, 0.5034
106.79, 0.5034
106.89, 0.5083
106.99, 0.5034
107.09, 0.5034
107.19, 0.5034
107.29, 0.5083
107.40, 0.5034
107.50, 0.5034
107.60, 0.4985
107.70, 0.5034
107.80, 0.4985
107.90, 0.4985
108.00, 0.5034
108.10, 0.5034
108.21, 0.5034
108.31, 0.5034
108.41, 0.5034
108.51, 0.5034
108.61, 0.5034
108.71, 0.5034
108.82, 0.5034
108.92, 0.4985
109.02, 0.4985
109.12, 0.4985
109.22, 0.4936
109.32, 0.4936
109.42, 0.4985
109.53, 0.4936
109.63, 0.4985
109.72, 0.5034
109.83, 0.4985
109.93, 0.4985
110.03, 0.4985
110.14, 0.4936
110.23, 0.4936
110.34, 0.4936
110.44, 0.4936
110.54, 0.4936
110.64, 0.4936
110.74, 0.4936
110.84, 0.5034
110.94, 0.5034
111.05, 0.5034
111.14, 0.4985
111.25, 0.5034
111.35, 0.4936
111.45, 0.4985
111.55, 0.4936
111.65, 0.4888
111.75, 0.4936
111.86, 0.4888
111.96, 0.4888
112.06, 0.4888
112.16, 0.4936
112.26, 0.4888
112.36, 0.4936
112.46, 0.4936
112.56, 0.4936
112.67, 0.4936
112.77, 0.4936
112.87, 0.4888
112.97, 0.4888
113.07, 0.4888
113.17, 0.4888
113.28, 0.4888
113.37, 0.4888
113.48, 0.4839
113.58, 0.4839
113.68, 0.4839
113.78, 0.4888
113.88, 0.4888
113.98, 0.4888
114.08, 0.4888
114.19, 0.4936
114.29, 0.4888
114.39, 0.4936
114.49, 0.4888
114.59, 0.4888
114.70, 0.4888
114.79, 0.4790
114.89, 0.4790
114.99, 0.4790
115.10, 0.4839
115.20, 0.4839
115.30, 0.4839
115.40, 0.4839
115.51, 0.4888
115.61, 0.4839
115.70, 0.4839
115.81, 0.4888
115.91, 0.4839
116.01, 0.4839
116.11, 0.4790
116.21, 0.4790
116.32, 0.4790
116.42, 0.4790
116.52, 0.4790
116.62, 0.4790
116.72, 0.4790
116.82, 0.4790
116.92, 0.4839
117.02, 0.4839
117.12, 0.4839
117.22, 0.4790
117.33, 0.4790
117.43, 0.4790
117.53, 0.4790
117.63, 0.4790
117.73, 0.4790
117.83, 0.4839
117.94, 0.4790
118.03, 0.4790
118.13, 0.4790
118.24, 0.4790
118.34, 0.4790
118.44, 0.4790
118.54, 0.4790
118.64, 0.4790
118.75, 0.4790
118.85, 0.4790
118.95, 0.4790
119.05, 0.4741
119.15, 0.4741
119.25, 0.4692
119.35, 0.4692
119.45, 0.4741
119.56, 0.4741
119.65, 0.4741
119.76, 0.4741
119.86, 0.4741
119.96, 0.4741
120.06, 0.4741
120.18, 0.4790
120.27, 0.4741
120.37, 0.4741
120.46, 0.4741
120.57, 0.4692
120.67, 0.4692
120.77, 0.4692
120.87, 0.4692
120.98, 0.4692
121.07, 0.4692
121.17, 0.4692
121.28, 0.4741
121.38, 0.4790
121.48, 0.4790
121.58, 0.4790
121.68, 0.4790
121.79, 0.4790
121.89, 0.4741
121.99, 0.4741
122.09, 0.4692
122.19, 0.4692
122.29, 0.4692
122.39, 0.4692
122.49, 0.4692
122.59, 0.4692
122.70, 0.4692
122.80, 0.4741
122.90, 0.4692
123.00, 0.4741
123.10, 0.4741
123.20, 0.4741
123.30, 0.4741
123.40, 0.4692
123.51, 0.4741
123.61, 0.4692
123.71, 0.4692
123.81, 0.4692
123.91, 0.4692
124.01, 0.4692
124.11, 0.4692
124.22, 0.4692
124.32, 0.4692
124.41, 0.4692
124.52, 0.4741
124.62, 0.4741
124.72, 0.4741
124.83, 0.4839
124.92, 0.4790
125.03, 0.4790
125.13, 0.4741
125.23, 0.4692
125.33, 0.4643
125.43, 0.4643
125.53, 0.4692
125.64, 0.4692
125.74, 0.4692
125.84, 0.4692
125.93, 0.4692
126.04, 0.4692
126.14, 0.4692
126.24, 0.4741
126.34, 0.4741
126.45, 0.4741
126.54, 0.4692
126.65, 0.4692
126.74, 0.4692
126.85, 0.4643
126.95, 0.4643
127.05, 0.4643
127.15, 0.4643
127.25, 0.4692
127.36, 0.4741
127.46, 0.4692
127.56, 0.4741
127.66, 0.4741
127.76, 0.4741
127.86, 0.4741
127.96, 0.4741
128.07, 0.4741
128.16, 0.4692
128.26, 0.4692
128.37, 0.4741
128.47, 0.4692
128.57, 0.4692
128.67, 0.4692
128.77, 0.4692
128.87, 0.4643
128.98, 0.4692
129.08, 0.4692
129.18, 0.4692
129.28, 0.4692
129.38, 0.4741
129.48, 0.4741
129.59, 0.4692
129.69, 0.4692
129.79, 0.4692
129.89, 0.4643
129.99, 0.4643
130.09, 0.4643
130.19, 0.4643
130.29, 0.4643
130.39, 0.4643
130.49, 0.4643
130.59, 0.4692
130.70, 0.4692
130.80, 0.4692
130.90, 0.4692
131.00, 0.4692
131.10, 0.4692
131.21, 0.4643
131.31, 0.4643
131.41, 0.4643
131.51, 0.4643
131.61, 0.4692
131.71, 0.4643
131.81, 0.4643
131.91, 0.4692
132.01, 0.4692
132.12, 0.4692
132.22, 0.4692
132.32, 0.4692
132.42, 0.4643
132.52, 0.4643
132.62, 0.4643
132.73, 0.4594
132.82, 0.4643
132.93, 0.4643
133.03, 0.4643
133.13, 0.4643
133.23, 0.4594
133.33, 0.4594
133.43, 0.4643
133.53, 0.4594
133.63, 0.4692
133.73, 0.4692
133.84, 0.4643
133.94, 0.4643
134.04, 0.4594
134.14, 0.4643
134.24, 0.4594
134.34, 0.4594
134.45, 0.4594
134.55, 0.4594
134.65, 0.4594
134.75, 0.4594
134.85, 0.4594
134.95, 0.4643
135.05, 0.4643
135.15, 0.4643
135.26, 0.4692
135.36, 0.4741
135.46, 0.4692
135.56, 0.4692
135.66, 0.4643
135.76, 0.4643
135.86, 0.4594
135.96, 0.4594
136.06, 0.4594
136.17, 0.4594
136.27, 0.4545
136.37, 0.4594
136.47, 0.4594
136.57, 0.4594
136.67, 0.4594
136.77, 0.4594
136.88, 0.4594
136.98, 0.4594
137.08, 0.4643
137.18, 0.4594
137.28, 0.4594
137.38, 0.4545
137.48, 0.4545
137.58, 0.4545
137.69, 0.4545
137.79, 0.4545
137.89, 0.4545
137.99, 0.4594
138.09, 0.4545
138.19, 0.4594
138.29, 0.4594
138.40, 0.4594
138.50, 0.4594
138.60, 0.4594
138.70, 0.4594
138.80, 0.4594
138.90, 0.4594
139.00, 0.4594
139.10, 0.4594
139.20, 0.4545
139.31, 0.4545
139.41, 0.4497
139.51, 0.4545
139.61, 0.4545
139.71, 0.4594
139.81, 0.4594
139.91, 0.4545
140.02, 0.4545
140.12, 0.4545
140.22, 0.4545
140.32, 0.4497
140.42, 0.4545
140.52, 0.4545
140.62, 0.4545
