Sensor Name: ttx_103
Initial Resistance: 90 ohms
Start Time: 2024-11-04 23:37:12
Time (s), Voltage (V)
39.99, 1.3587
40.09, 1.3490
40.19, 1.3490
40.29, 1.3490
40.40, 1.3490
40.49, 1.3539
40.60, 1.3539
40.70, 1.3539
40.80, 1.3539
40.90, 1.3587
41.01, 1.3539
41.10, 1.3587
41.21, 1.3539
41.31, 1.3490
41.41, 1.3490
41.51, 1.3441
41.61, 1.3392
41.71, 1.3392
41.81, 1.3392
41.92, 1.3392
42.01, 1.3441
42.12, 1.3441
42.22, 1.3441
42.33, 1.3441
42.43, 1.3441
42.53, 1.3490
42.62, 1.3490
42.73, 1.3441
42.83, 1.3441
42.93, 1.3392
43.03, 1.3587
43.13, 1.3392
43.24, 1.3392
43.33, 1.3343
43.44, 1.3343
43.54, 1.3245
43.64, 1.3294
43.74, 1.3294
43.84, 1.3343
43.94, 1.3392
44.05, 1.3343
44.15, 1.3392
44.25, 1.3392
44.35, 1.3343
44.45, 1.3343
44.55, 1.3294
44.66, 1.3245
44.76, 1.3245
44.85, 1.3245
44.95, 1.3245
45.06, 1.3148
45.16, 1.3196
45.26, 1.3196
45.36, 1.3245
45.46, 1.3294
45.57, 1.3294
45.66, 1.3294
45.77, 1.3294
45.87, 1.3294
45.97, 1.3245
46.07, 1.3245
46.17, 1.3196
46.27, 1.3196
46.37, 1.3148
46.48, 1.3148
46.58, 1.3294
46.68, 1.3196
46.78, 1.3196
46.88, 1.3196
46.98, 1.3245
47.08, 1.3148
47.18, 1.3196
47.29, 1.3196
47.39, 1.3196
47.49, 1.3196
47.59, 1.3196
47.69, 1.3148
47.79, 1.3099
47.89, 1.3148
47.99, 1.3099
48.10, 1.3148
48.20, 1.3099
48.30, 1.3099
48.40, 1.3148
48.50, 1.3099
48.61, 1.3148
48.71, 1.3196
48.80, 1.3148
48.91, 1.3196
49.01, 1.3148
49.11, 1.3148
49.21, 1.3099
49.32, 1.3099
49.41, 1.3050
49.51, 1.3050
49.62, 1.3099
49.72, 1.3050
49.82, 1.3099
49.92, 1.3050
50.03, 1.3099
50.12, 1.3196
50.22, 1.3148
50.32, 1.3148
50.43, 1.3148
50.53, 1.3099
50.63, 1.3050
50.73, 1.3050
50.84, 1.3001
50.93, 1.3001
51.04, 1.3001
51.14, 1.3001
51.24, 1.3001
51.34, 1.3001
51.44, 1.3001
51.54, 1.3099
51.64, 1.3001
51.75, 1.3050
51.85, 1.3050
51.95, 1.3099
52.05, 1.2952
52.15, 1.3001
52.25, 1.3001
52.35, 1.3001
52.45, 1.2952
52.56, 1.2952
52.66, 1.3001
52.76, 1.2952
52.86, 1.2952
52.96, 1.3001
53.06, 1.3001
53.16, 1.3001
53.27, 1.3001
53.37, 1.3050
53.47, 1.3050
53.57, 1.3196
53.67, 1.3099
53.77, 1.3001
53.88, 1.3001
53.97, 1.2952
54.08, 1.2854
54.18, 1.2903
54.28, 1.2903
54.38, 1.2952
54.48, 1.2903
54.58, 1.2952
54.68, 1.2903
54.79, 1.2952
54.89, 1.3001
54.99, 1.3001
55.09, 1.3050
55.19, 1.3001
55.29, 1.2952
55.39, 1.2952
55.49, 1.2903
55.60, 1.2854
55.70, 1.2854
55.80, 1.2854
55.90, 1.2903
56.00, 1.2854
56.10, 1.2903
56.20, 1.2903
56.30, 1.2903
56.41, 1.2903
56.51, 1.2952
56.61, 1.2952
56.71, 1.2952
56.81, 1.2952
56.91, 1.2903
57.02, 1.2854
57.12, 1.2952
57.22, 1.2854
57.32, 1.2805
57.42, 1.2805
57.52, 1.2805
57.62, 1.2757
57.72, 1.2805
57.82, 1.2854
57.93, 1.2805
58.03, 1.2854
58.13, 1.2903
58.23, 1.2854
58.33, 1.2903
58.43, 1.2805
58.54, 1.2854
58.63, 1.2757
58.74, 1.2757
58.84, 1.2708
58.94, 1.2708
59.05, 1.2708
59.14, 1.2659
59.25, 1.2708
59.35, 1.2708
59.45, 1.2757
59.55, 1.2757
59.65, 1.2805
59.76, 1.2805
59.85, 1.2757
59.95, 1.2757
60.06, 1.2708
60.16, 1.2659
60.26, 1.2659
60.36, 1.2659
60.46, 1.2659
60.56, 1.2805
60.66, 1.2708
60.77, 1.2708
60.87, 1.2659
60.97, 1.2708
61.07, 1.2659
61.17, 1.2708
61.27, 1.2708
61.37, 1.2708
61.48, 1.2659
61.58, 1.2659
61.68, 1.2610
61.78, 1.2561
61.88, 1.2561
61.98, 1.2610
62.08, 1.2561
62.19, 1.2610
62.28, 1.2610
62.39, 1.2610
62.49, 1.2610
62.59, 1.2561
62.70, 1.2659
62.79, 1.2610
62.90, 1.2659
63.00, 1.2610
63.10, 1.2610
63.20, 1.2561
63.30, 1.2561
63.41, 1.2561
63.51, 1.2561
63.61, 1.2561
63.70, 1.2512
63.81, 1.2561
63.91, 1.2561
64.01, 1.2561
64.11, 1.2708
64.21, 1.2659
64.31, 1.2610
64.41, 1.2610
64.52, 1.2561
64.62, 1.2512
64.72, 1.2512
64.82, 1.2512
64.92, 1.2463
65.02, 1.2463
65.12, 1.2463
65.23, 1.2463
65.33, 1.2512
65.42, 1.2512
65.53, 1.2512
65.63, 1.2512
65.73, 1.2561
65.83, 1.2561
65.94, 1.2561
66.04, 1.2512
66.14, 1.2463
66.24, 1.2512
66.34, 1.2463
66.44, 1.2414
66.54, 1.2414
66.64, 1.2414
66.75, 1.2414
66.85, 1.2463
66.95, 1.2463
67.05, 1.2463
67.15, 1.2512
67.25, 1.2512
67.35, 1.2561
67.46, 1.2512
67.55, 1.2708
67.66, 1.2610
67.76, 1.2463
67.86, 1.2414
67.96, 1.2366
68.06, 1.2317
68.16, 1.2366
68.26, 1.2414
68.37, 1.2414
68.47, 1.2463
68.57, 1.2463
68.67, 1.2463
68.77, 1.2512
68.87, 1.2512
68.98, 1.2512
69.08, 1.2463
69.18, 1.2414
69.28, 1.2366
69.38, 1.2366
69.48, 1.2366
69.58, 1.2268
69.68, 1.2366
69.79, 1.2366
69.88, 1.2366
69.99, 1.2414
70.09, 1.2414
70.19, 1.2414
70.30, 1.2512
70.40, 1.2463
70.50, 1.2463
70.60, 1.2463
70.70, 1.2414
70.80, 1.2366
70.90, 1.2366
71.00, 1.2366
71.10, 1.2512
71.21, 1.2366
71.31, 1.2366
71.41, 1.2366
71.51, 1.2366
71.62, 1.2317
71.72, 1.2414
71.82, 1.2414
71.91, 1.2414
72.01, 1.2414
72.12, 1.2366
72.22, 1.2366
72.32, 1.2317
72.42, 1.2317
72.53, 1.2317
72.63, 1.2317
72.73, 1.2317
72.82, 1.2317
72.93, 1.2317
73.03, 1.2317
73.13, 1.2317
73.24, 1.2414
73.33, 1.2366
73.44, 1.2414
73.53, 1.2366
73.64, 1.2366
73.74, 1.2366
73.84, 1.2317
73.94, 1.2268
74.05, 1.2317
74.14, 1.2268
74.24, 1.2268
74.35, 1.2268
74.45, 1.2268
74.55, 1.2268
74.65, 1.2414
74.76, 1.2366
74.85, 1.2317
74.95, 1.2317
75.06, 1.2317
75.16, 1.2219
75.26, 1.2219
75.36, 1.2170
75.47, 1.2170
75.56, 1.2170
75.67, 1.2170
75.76, 1.2170
75.87, 1.2170
75.97, 1.2219
76.07, 1.2170
76.17, 1.2170
76.27, 1.2219
76.37, 1.2219
76.47, 1.2219
76.58, 1.2072
76.68, 1.2121
76.78, 1.2121
76.88, 1.2072
76.98, 1.2072
77.09, 1.2072
77.19, 1.2072
77.29, 1.2072
77.39, 1.2072
77.49, 1.2072
77.59, 1.2072
77.69, 1.2121
77.79, 1.2121
77.89, 1.2170
78.00, 1.2121
78.10, 1.2268
78.20, 1.2219
78.30, 1.2121
78.40, 1.2023
78.50, 1.2023
78.61, 1.1926
78.71, 1.1975
78.80, 1.2023
78.91, 1.2023
79.01, 1.2072
79.11, 1.2072
79.21, 1.2121
79.32, 1.2072
79.41, 1.2072
79.52, 1.2170
79.62, 1.2072
79.72, 1.2072
79.82, 1.2023
79.92, 1.2023
80.02, 1.2023
80.13, 1.1926
80.23, 1.2023
80.33, 1.2121
80.45, 1.2072
80.53, 1.2170
80.63, 1.2219
80.73, 1.2268
80.84, 1.2366
80.94, 1.2414
81.03, 1.2414
81.14, 1.2463
81.24, 1.2463
81.34, 1.2463
81.44, 1.2463
81.54, 1.2463
81.65, 1.2610
81.75, 1.2512
81.85, 1.2512
81.95, 1.2463
82.05, 1.2463
82.16, 1.2414
82.25, 1.2512
82.35, 1.2561
82.46, 1.2561
82.56, 1.2610
82.66, 1.2561
82.76, 1.2561
82.86, 1.2512
82.97, 1.2512
83.06, 1.2512
83.16, 1.2512
83.27, 1.2512
83.37, 1.2512
83.47, 1.2610
83.57, 1.2610
83.67, 1.2561
83.77, 1.2610
83.88, 1.2659
83.97, 1.2708
84.08, 1.2659
84.18, 1.2610
84.28, 1.2610
84.38, 1.2561
84.48, 1.2512
84.59, 1.2512
84.68, 1.2463
84.79, 1.2414
84.89, 1.2463
84.99, 1.2414
85.09, 1.2610
85.20, 1.2512
85.29, 1.2463
85.39, 1.2561
85.50, 1.2952
85.60, 1.3392
85.70, 1.3881
85.80, 1.4223
85.90, 1.4418
86.01, 1.4565
86.10, 1.4614
86.20, 1.4663
86.31, 1.4663
86.41, 1.4663
86.51, 1.4663
86.61, 1.4761
86.71, 1.4761
86.81, 1.4761
86.92, 1.4761
87.01, 1.4809
87.11, 1.4663
87.22, 1.4712
87.32, 1.4712
87.42, 1.4712
87.52, 1.4663
87.63, 1.4712
87.73, 1.4663
87.83, 1.4712
87.93, 1.4712
88.03, 1.4761
88.13, 1.4761
88.23, 1.4761
88.33, 1.4809
88.44, 1.4809
88.53, 1.4858
88.63, 1.4956
88.74, 1.4858
88.84, 1.4761
88.94, 1.4809
89.04, 1.4712
89.15, 1.4663
89.24, 1.4663
89.34, 1.4712
89.45, 1.4712
89.55, 1.4761
89.65, 1.4761
89.75, 1.4809
89.86, 1.4858
89.95, 1.4858
90.06, 1.4809
90.16, 1.4809
90.26, 1.4761
90.36, 1.4761
90.50, 1.4761
90.56, 1.4712
90.67, 1.4663
90.76, 1.4712
90.87, 1.4712
90.97, 1.4761
91.07, 1.4761
91.17, 1.4809
91.28, 1.4809
91.38, 1.4809
91.47, 1.4858
91.57, 1.4858
91.68, 1.4809
91.78, 1.4809
91.88, 1.4761
91.98, 1.4761
92.09, 1.4761
92.19, 1.4809
92.28, 1.4761
92.39, 1.4761
92.49, 1.4761
92.59, 1.4761
92.71, 1.4761
92.79, 1.4809
92.89, 1.4809
93.00, 1.4858
93.09, 1.4809
93.20, 1.4809
93.30, 1.4809
93.40, 1.4761
93.51, 1.4761
93.61, 1.4761
93.71, 1.4761
93.81, 1.4761
93.91, 1.4761
94.01, 1.4761
94.11, 1.4712
94.21, 1.4761
94.31, 1.4809
94.41, 1.4858
94.52, 1.4907
94.61, 1.4858
94.72, 1.4858
94.82, 1.4809
94.92, 1.4761
95.02, 1.4761
95.12, 1.4761
95.22, 1.4809
95.33, 1.4761
95.43, 1.4761
95.53, 1.4809
95.63, 1.5005
95.73, 1.4907
95.83, 1.4907
95.93, 1.4907
96.04, 1.4858
96.14, 1.4809
96.24, 1.4809
96.34, 1.4809
96.44, 1.4809
96.54, 1.4809
96.64, 1.4809
96.75, 1.4809
96.85, 1.4809
96.95, 1.4809
97.05, 1.4809
97.15, 1.4907
97.25, 1.4858
97.35, 1.4907
97.45, 1.4907
97.55, 1.4907
97.66, 1.4858
97.76, 1.4858
97.86, 1.4809
97.96, 1.4809
98.06, 1.4809
98.16, 1.4809
98.27, 1.4809
98.37, 1.4809
98.47, 1.4809
98.57, 1.4858
98.68, 1.4858
98.77, 1.4858
98.88, 1.4907
98.97, 1.4907
99.07, 1.4907
99.18, 1.5054
99.28, 1.4956
99.38, 1.4907
99.49, 1.4858
99.58, 1.4858
99.68, 1.4761
99.79, 1.4809
99.89, 1.4809
99.99, 1.4858
100.09, 1.4858
100.19, 1.4858
100.29, 1.4907
100.40, 1.4907
100.50, 1.4956
100.60, 1.4956
100.70, 1.4956
100.80, 1.4956
100.90, 1.4907
101.00, 1.4907
101.10, 1.4761
101.21, 1.4809
101.31, 1.4809
101.41, 1.4858
101.51, 1.4858
101.61, 1.4907
101.71, 1.4858
101.81, 1.4907
101.91, 1.4956
102.02, 1.4956
102.12, 1.5005
102.22, 1.4956
102.32, 1.4956
102.42, 1.4956
102.52, 1.4907
102.63, 1.5054
102.73, 1.4956
102.83, 1.4858
102.93, 1.4907
103.03, 1.4858
103.13, 1.4809
103.23, 1.4858
103.33, 1.4907
103.43, 1.4956
103.54, 1.4956
103.63, 1.4956
103.74, 1.4956
103.84, 1.4956
103.94, 1.4956
104.04, 1.4907
104.14, 1.4907
104.24, 1.4858
104.35, 1.4907
104.45, 1.4907
104.55, 1.4907
104.65, 1.4858
104.75, 1.4907
104.86, 1.4907
104.95, 1.4956
105.05, 1.5005
105.16, 1.4956
105.26, 1.5005
105.36, 1.5005
105.46, 1.4956
105.57, 1.4956
105.66, 1.4956
105.76, 1.4907
105.87, 1.4907
105.97, 1.4907
106.07, 1.4907
106.17, 1.5054
106.27, 1.5005
106.37, 1.5005
106.47, 1.5005
106.58, 1.5005
106.68, 1.4956
106.78, 1.5005
106.88, 1.5054
106.98, 1.5005
107.08, 1.5005
107.18, 1.4956
107.29, 1.4907
107.39, 1.4956
107.49, 1.4907
107.61, 1.4956
107.70, 1.4956
107.79, 1.4956
107.90, 1.4956
108.00, 1.4956
108.10, 1.5005
108.20, 1.4956
108.30, 1.5005
108.41, 1.5005
108.51, 1.5005
108.61, 1.5005
108.71, 1.4956
108.80, 1.4956
108.91, 1.4956
109.01, 1.4956
109.11, 1.5005
109.21, 1.4956
109.31, 1.4956
109.42, 1.5005
109.51, 1.5005
109.62, 1.5249
109.72, 1.5152
109.82, 1.5103
109.92, 1.5054
110.02, 1.5103
110.13, 1.4956
110.23, 1.4956
110.32, 1.5005
110.43, 1.5005
110.53, 1.5005
110.63, 1.5005
110.73, 1.5005
110.83, 1.5005
110.93, 1.5005
111.04, 1.5054
111.14, 1.5054
111.24, 1.5054
111.34, 1.5103
111.44, 1.5103
111.54, 1.5103
111.64, 1.4956
111.74, 1.5054
111.85, 1.5054
111.95, 1.5005
112.05, 1.5005
112.15, 1.5005
112.25, 1.5054
112.35, 1.5005
112.46, 1.5054
112.55, 1.5103
112.66, 1.5054
112.76, 1.5103
112.86, 1.5152
112.96, 1.5152
113.06, 1.5200
113.16, 1.5298
113.26, 1.5200
113.36, 1.5103
113.47, 1.5103
113.57, 1.5054
113.67, 1.5005
113.77, 1.5005
113.88, 1.5054
113.97, 1.5103
114.07, 1.5103
114.17, 1.5103
114.28, 1.5103
114.38, 1.5152
114.48, 1.5200
114.58, 1.5152
114.68, 1.5200
114.79, 1.5152
114.88, 1.5103
114.99, 1.5103
115.09, 1.5103
115.19, 1.5054
115.29, 1.5054
115.39, 1.5054
115.50, 1.5103
115.60, 1.5103
115.70, 1.5103
115.80, 1.5200
115.90, 1.5200
116.00, 1.5200
116.10, 1.5249
116.20, 1.5200
116.30, 1.5200
116.40, 1.5152
116.51, 1.5152
116.61, 1.5103
116.71, 1.5249
116.81, 1.5152
116.91, 1.5152
117.02, 1.5103
117.12, 1.5152
117.22, 1.5103
117.32, 1.5152
117.42, 1.5200
117.52, 1.5200
117.62, 1.5200
117.72, 1.5249
117.83, 1.5200
117.93, 1.5152
118.03, 1.5152
118.13, 1.5152
118.23, 1.5152
118.33, 1.5103
118.43, 1.5152
118.53, 1.5103
118.63, 1.5005
118.73, 1.5152
118.84, 1.5152
118.94, 1.5200
119.05, 1.5200
119.14, 1.5249
119.25, 1.5249
119.35, 1.5200
119.45, 1.5200
119.55, 1.5200
119.65, 1.5152
119.75, 1.5152
119.86, 1.5200
119.96, 1.5152
120.05, 1.5152
120.16, 1.5347
120.26, 1.5249
120.36, 1.5249
120.46, 1.5249
120.56, 1.5249
120.66, 1.5152
120.76, 1.5249
120.86, 1.5249
120.97, 1.5249
121.07, 1.5200
121.17, 1.5200
121.27, 1.5152
121.37, 1.5152
121.48, 1.5200
121.58, 1.5152
121.67, 1.5200
121.77, 1.5200
121.88, 1.5249
121.98, 1.5249
122.09, 1.5249
122.18, 1.5200
122.29, 1.5249
122.39, 1.5249
122.49, 1.5249
122.59, 1.5249
122.69, 1.5200
122.80, 1.5200
122.89, 1.5200
123.00, 1.5200
123.10, 1.5249
123.20, 1.5249
123.30, 1.5347
123.40, 1.5347
123.50, 1.5445
123.60, 1.5396
123.70, 1.5543
123.81, 1.5445
123.91, 1.5396
124.01, 1.5347
124.11, 1.5249
124.21, 1.5152
124.31, 1.5103
124.42, 1.5103
124.51, 1.5103
124.62, 1.5200
124.72, 1.5445
124.82, 1.5787
124.92, 1.6276
125.03, 1.6667
125.12, 1.7058
125.22, 1.7400
125.32, 1.7595
125.42, 1.7742
125.53, 1.7742
125.63, 1.7791
125.73, 1.7693
125.83, 1.7693
125.96, 1.7742
126.03, 1.7742
126.14, 1.7742
126.24, 1.7791
126.34, 1.7791
126.44, 1.7791
126.55, 1.7791
126.64, 1.7840
126.74, 1.7937
126.85, 1.7889
126.95, 1.7889
127.05, 1.7840
127.15, 1.8035
127.25, 1.7889
127.35, 1.7791
127.46, 1.7791
127.55, 1.7791
127.66, 1.7644
127.76, 1.7742
127.86, 1.7742
127.96, 1.7791
128.06, 1.7791
128.16, 1.7840
128.26, 1.7889
128.36, 1.7889
128.46, 1.7889
128.57, 1.7840
128.67, 1.7840
128.77, 1.7840
128.87, 1.7791
128.98, 1.7791
129.08, 1.7791
129.18, 1.7742
129.28, 1.7791
129.38, 1.7791
129.48, 1.7840
129.58, 1.7889
129.68, 1.7889
129.78, 1.7889
129.89, 1.7937
129.99, 1.7937
130.09, 1.7889
130.19, 1.7889
130.29, 1.7840
130.39, 1.7840
130.49, 1.7840
130.60, 1.7791
130.70, 1.7986
130.80, 1.7889
130.90, 1.7840
131.00, 1.7840
131.10, 1.7840
131.20, 1.7791
131.31, 1.7840
131.41, 1.7889
131.51, 1.7889
131.61, 1.7889
131.71, 1.7840
131.81, 1.7840
131.91, 1.7840
132.02, 1.7791
132.11, 1.7791
132.22, 1.7791
132.32, 1.7791
132.43, 1.7840
132.52, 1.7791
132.62, 1.7840
132.72, 1.7791
132.82, 1.7840
132.93, 1.7889
133.03, 1.7889
133.13, 1.7889
133.23, 1.7840
133.33, 1.7840
133.44, 1.7840
133.54, 1.7791
133.64, 1.7791
133.74, 1.7791
133.84, 1.7791
133.94, 1.7840
134.04, 1.7840
134.14, 1.7840
134.24, 1.7986
134.34, 1.7986
134.45, 1.7889
134.55, 1.7937
134.65, 1.7889
134.75, 1.7840
134.85, 1.7791
134.96, 1.7840
135.06, 1.7791
135.16, 1.7791
135.26, 1.7840
135.36, 1.7791
135.46, 1.7889
135.56, 1.7840
135.67, 1.7889
135.76, 1.7889
135.87, 1.7937
135.97, 1.7937
136.07, 1.7889
136.17, 1.7791
136.27, 1.7840
136.37, 1.7840
136.48, 1.7840
136.57, 1.7840
136.67, 1.7791
136.78, 1.7840
136.88, 1.7840
136.98, 1.7840
137.08, 1.7937
137.18, 1.7889
137.28, 1.7889
137.39, 1.7986
137.49, 1.7937
137.59, 1.7937
137.69, 1.8133
137.79, 1.7986
137.90, 1.7889
138.00, 1.7840
138.09, 1.7889
138.20, 1.7791
138.30, 1.7889
138.41, 1.7840
138.50, 1.7889
138.60, 1.7889
138.70, 1.7889
138.80, 1.7937
138.90, 1.7937
139.00, 1.7937
139.11, 1.7986
139.21, 1.7986
139.31, 1.7937
139.41, 1.7889
139.51, 1.7889
139.62, 1.7889
139.71, 1.7791
139.82, 1.7889
139.92, 1.7840
140.02, 1.7937
140.12, 1.7937
140.22, 1.7889
140.32, 1.7937
140.43, 1.7986
140.53, 1.7986
140.63, 1.7986
140.73, 1.7986
140.83, 1.7937
140.93, 1.7937
141.03, 1.7889
141.14, 1.7889
141.24, 1.8035
141.34, 1.7937
141.44, 1.7889
141.54, 1.7937
141.64, 1.7889
141.74, 1.7889
141.85, 1.7986
141.94, 1.7986
