Sensor Name: tty
Initial Resistance: 40 ohms
Time (s), Voltage (V)
101.89, 1.94
102.01, 1.94
102.12, 1.94
102.24, 1.94
102.36, 1.94
102.47, 1.94
102.59, 1.94
102.71, 1.94
102.82, 1.95
102.94, 1.94
103.06, 1.94
103.17, 1.95
103.29, 1.95
103.41, 1.94
103.52, 1.95
103.64, 1.94
103.76, 1.94
103.87, 1.94
103.99, 1.95
104.11, 1.95
104.22, 1.94
104.34, 1.95
104.46, 1.94
104.57, 1.93
104.69, 1.94
104.81, 1.94
104.92, 1.94
105.04, 1.94
105.16, 1.94
105.27, 1.94
105.39, 1.94
105.51, 1.94
105.62, 1.94
105.74, 1.93
105.85, 1.94
105.97, 1.93
106.09, 1.94
106.20, 1.94
106.32, 1.93
106.44, 1.94
106.55, 1.93
106.67, 1.94
106.79, 1.94
106.90, 1.94
107.02, 1.94
107.14, 1.94
107.27, 1.95
107.39, 1.94
107.50, 1.94
107.62, 1.95
107.74, 1.94
107.85, 1.94
107.97, 1.94
108.09, 1.94
108.20, 1.94
108.32, 1.94
108.44, 1.94
108.55, 1.93
108.67, 1.93
108.79, 1.94
108.90, 1.93
109.02, 1.94
109.14, 1.93
109.25, 1.93
109.37, 1.93
109.49, 1.93
109.60, 1.93
109.72, 1.93
109.84, 1.93
109.95, 1.94
110.07, 1.93
110.18, 1.93
110.30, 1.94
110.42, 1.93
110.53, 1.93
110.65, 1.94
110.77, 1.94
110.88, 1.93
111.00, 1.93
111.12, 1.94
111.23, 1.93
111.35, 1.93
111.47, 1.94
111.58, 1.94
111.70, 1.93
111.81, 1.94
111.93, 1.93
112.05, 1.93
112.17, 1.94
112.28, 1.93
112.40, 1.93
112.52, 1.92
112.63, 1.93
112.75, 1.93
112.86, 1.93
112.98, 1.93
113.10, 1.93
113.22, 1.92
113.33, 1.93
113.45, 1.93
113.56, 1.93
113.68, 1.92
113.80, 1.94
113.91, 1.93
114.03, 1.93
114.15, 1.93
114.26, 1.93
114.38, 1.93
114.50, 1.93
114.61, 1.93
114.73, 1.93
114.85, 1.93
114.96, 1.93
115.08, 1.93
115.20, 1.93
115.31, 1.93
115.43, 1.93
115.55, 1.92
115.66, 1.93
115.78, 1.92
115.90, 1.93
116.01, 1.92
116.12, 1.92
116.24, 1.92
116.36, 1.92
116.48, 1.92
116.59, 1.92
116.71, 1.92
116.83, 1.92
116.94, 1.92
117.07, 1.92
117.19, 1.92
117.31, 1.93
117.43, 1.92
117.54, 1.92
117.66, 1.93
117.78, 1.92
117.89, 1.92
118.01, 1.93
118.13, 1.93
118.24, 1.92
118.36, 1.93
118.48, 1.93
118.59, 1.93
118.71, 1.92
118.83, 1.92
118.94, 1.92
119.06, 1.92
119.18, 1.92
119.29, 1.92
119.41, 1.92
119.53, 1.92
119.64, 1.92
