Sensor Name: ttx_103
Initial Resistance: 80 ohms
Start Time: 2024-11-01 23:49:44
Time (s), Voltage (V)
-1730482176.89, 2.08
-1730482176.79, 2.08
-1730482176.68, 2.10
-1730482176.58, 2.11
-1730482176.48, 2.15
-1730482176.38, 2.25
-1730482176.28, 2.45
-1730482176.18, 2.57
-1730482176.07, 2.72
-1730482175.97, 2.78
-1730482175.87, 2.78
-1730482175.77, 2.76
-1730482175.66, 2.77
-1730482175.56, 2.71
-1730482175.47, 2.68
-1730482175.37, 2.67
-1730482175.26, 2.67
-1730482175.16, 2.69
-1730482175.06, 2.70
-1730482174.96, 2.72
-1730482174.86, 2.74
-1730482174.75, 2.77
-1730482174.66, 2.78
-1730482174.56, 2.81
-1730482174.45, 2.84
-1730482174.36, 2.82
-1730482174.25, 2.79
-1730482174.15, 2.76
-1730482174.05, 2.72
-1730482173.94, 2.68
-1730482173.85, 2.68
-1730482173.74, 2.69
-1730482173.64, 2.69
-1730482173.54, 2.71
-1730482173.44, 2.72
-1730482173.34, 2.74
-1730482173.24, 2.75
-1730482173.13, 2.76
-1730482173.03, 2.78
-1730482172.93, 2.80
-1730482172.83, 2.79
-1730482172.73, 2.77
-1730482172.63, 2.75
-1730482172.53, 2.71
-1730482172.42, 2.69
-1730482172.32, 2.67
-1730482172.22, 2.67
-1730482172.12, 2.68
-1730482172.02, 2.69
-1730482171.92, 2.70
-1730482171.82, 2.71
-1730482171.72, 2.73
-1730482171.61, 2.74
-1730482171.52, 2.77
-1730482171.41, 2.78
-1730482171.31, 2.78
-1730482171.21, 2.77
-1730482171.11, 2.74
-1730482171.00, 2.70
-1730482170.90, 2.68
-1730482170.80, 2.66
-1730482170.70, 2.65
-1730482170.60, 2.67
-1730482170.50, 2.67
-1730482170.40, 2.68
-1730482170.30, 2.70
-1730482170.19, 2.71
-1730482170.09, 2.73
-1730482169.99, 2.74
-1730482169.90, 2.77
-1730482169.79, 2.78
-1730482169.69, 2.76
-1730482169.59, 2.74
-1730482169.48, 2.71
-1730482169.39, 2.68
-1730482169.29, 2.66
-1730482169.18, 2.64
-1730482169.08, 2.65
-1730482168.98, 2.66
-1730482168.88, 2.67
-1730482168.78, 2.68
-1730482168.68, 2.71
-1730482168.57, 2.72
-1730482168.47, 2.73
-1730482168.37, 2.76
-1730482168.27, 2.77
-1730482168.17, 2.76
-1730482168.06, 2.75
-1730482167.97, 2.71
-1730482167.87, 2.68
-1730482167.76, 2.66
-1730482167.66, 2.64
-1730482167.56, 2.64
-1730482167.46, 2.65
-1730482167.36, 2.66
-1730482167.26, 2.68
-1730482167.16, 2.69
-1730482167.06, 2.70
-1730482166.96, 2.72
-1730482166.85, 2.73
-1730482166.75, 2.76
-1730482166.65, 2.76
-1730482166.55, 2.75
-1730482166.45, 2.72
-1730482166.35, 2.69
-1730482166.24, 2.66
-1730482166.14, 2.64
-1730482166.04, 2.63
-1730482165.94, 2.64
-1730482165.84, 2.65
-1730482165.74, 2.66
-1730482165.63, 2.67
-1730482165.54, 2.70
-1730482165.44, 2.71
-1730482165.33, 2.72
-1730482165.23, 2.75
-1730482165.13, 2.75
-1730482165.03, 2.75
-1730482164.93, 2.73
-1730482164.83, 2.68
-1730482164.73, 2.65
-1730482164.62, 2.64
-1730482164.52, 2.62
-1730482164.42, 2.63
-1730482164.32, 2.64
-1730482164.22, 2.65
-1730482164.11, 2.67
-1730482164.01, 2.68
-1730482163.91, 2.70
-1730482163.81, 2.71
-1730482163.71, 2.73
-1730482163.61, 2.76
-1730482163.51, 2.74
-1730482163.40, 2.73
-1730482163.30, 2.70
-1730482163.21, 2.66
-1730482163.10, 2.64
-1730482163.00, 2.62
-1730482162.90, 2.62
-1730482162.80, 2.63
-1730482162.70, 2.64
-1730482162.60, 2.66
-1730482162.50, 2.67
-1730482162.40, 2.69
-1730482162.29, 2.70
-1730482162.19, 2.71
-1730482162.09, 2.74
-1730482161.98, 2.74
-1730482161.88, 2.73
-1730482161.78, 2.71
-1730482161.68, 2.67
-1730482161.58, 2.64
-1730482161.48, 2.63
-1730482161.38, 2.61
-1730482161.28, 2.63
-1730482161.17, 2.64
-1730482161.08, 2.65
-1730482160.98, 2.66
-1730482160.87, 2.68
-1730482160.77, 2.69
-1730482160.67, 2.71
-1730482160.57, 2.73
-1730482160.47, 2.75
-1730482160.36, 2.73
-1730482160.27, 2.72
-1730482160.16, 2.68
-1730482160.06, 2.66
-1730482159.96, 2.63
-1730482159.86, 2.62
-1730482159.76, 2.62
-1730482159.66, 2.63
-1730482159.55, 2.64
-1730482159.45, 2.65
-1730482159.36, 2.67
-1730482159.25, 2.68
-1730482159.15, 2.70
-1730482159.05, 2.71
-1730482158.95, 2.74
-1730482158.84, 2.74
-1730482158.74, 2.72
-1730482158.64, 2.70
-1730482158.54, 2.66
-1730482158.44, 2.63
-1730482158.34, 2.62
-1730482158.24, 2.61
-1730482158.14, 2.61
-1730482158.03, 2.63
-1730482157.93, 2.65
-1730482157.83, 2.65
-1730482157.73, 2.68
-1730482157.63, 2.69
-1730482157.53, 2.70
-1730482157.42, 2.73
-1730482157.33, 2.73
-1730482157.23, 2.73
-1730482157.12, 2.70
-1730482157.02, 2.67
-1730482156.92, 2.64
-1730482156.81, 2.62
-1730482156.72, 2.61
-1730482156.61, 2.61
-1730482156.51, 2.62
-1730482156.41, 2.63
-1730482156.31, 2.65
-1730482156.21, 2.67
-1730482156.11, 2.68
-1730482156.01, 2.69
-1730482155.90, 2.72
-1730482155.80, 2.73
-1730482155.70, 2.73
-1730482155.60, 2.71
-1730482155.50, 2.68
-1730482155.40, 2.65
-1730482155.30, 2.63
-1730482155.20, 2.61
-1730482155.09, 2.60
-1730482155.00, 2.62
-1730482154.89, 2.63
-1730482154.78, 2.64
-1730482154.69, 2.65
-1730482154.59, 2.66
-1730482154.48, 2.68
-1730482154.38, 2.70
-1730482154.28, 2.72
-1730482154.18, 2.72
-1730482154.08, 2.72
-1730482153.98, 2.69
-1730482153.88, 2.67
-1730482153.77, 2.63
-1730482153.68, 2.62
-1730482153.58, 2.61
-1730482153.48, 2.61
-1730482153.38, 2.61
-1730482153.27, 2.63
-1730482153.17, 2.64
-1730482153.07, 2.65
-1730482152.97, 2.68
-1730482152.86, 2.69
-1730482152.76, 2.70
-1730482152.66, 2.73
-1730482152.56, 2.71
-1730482152.46, 2.70
-1730482152.36, 2.69
-1730482152.26, 2.64
-1730482152.15, 2.61
-1730482152.05, 2.61
-1730482151.96, 2.60
-1730482151.85, 2.61
-1730482151.75, 2.62
-1730482151.65, 2.63
-1730482151.55, 2.65
-1730482151.45, 2.66
-1730482151.35, 2.68
-1730482151.24, 2.69
-1730482151.14, 2.72
-1730482151.04, 2.73
-1730482150.94, 2.70
-1730482150.84, 2.70
-1730482150.74, 2.65
-1730482150.64, 2.63
-1730482150.54, 2.60
-1730482150.43, 2.60
-1730482150.33, 2.60
-1730482150.23, 2.61
-1730482150.13, 2.62
-1730482150.03, 2.64
-1730482149.93, 2.65
-1730482149.83, 2.67
-1730482149.72, 2.69
-1730482149.62, 2.70
-1730482149.52, 2.72
-1730482149.42, 2.72
-1730482149.32, 2.69
-1730482149.22, 2.66
-1730482149.12, 2.64
-1730482149.01, 2.61
-1730482148.91, 2.59
-1730482148.81, 2.60
-1730482148.71, 2.61
-1730482148.61, 2.62
-1730482148.51, 2.62
-1730482148.40, 2.65
-1730482148.30, 2.66
-1730482148.20, 2.67
-1730482148.11, 2.70
-1730482148.00, 2.71
-1730482147.90, 2.72
-1730482147.80, 2.70
-1730482147.70, 2.67
-1730482147.60, 2.64
-1730482147.49, 2.61
-1730482147.40, 2.60
-1730482147.29, 2.59
-1730482147.19, 2.60
-1730482147.09, 2.61
-1730482146.99, 2.62
-1730482146.88, 2.63
-1730482146.78, 2.64
-1730482146.68, 2.66
-1730482146.58, 2.68
-1730482146.48, 2.71
-1730482146.38, 2.72
-1730482146.27, 2.70
-1730482146.18, 2.69
-1730482146.08, 2.66
-1730482145.97, 2.62
-1730482145.88, 2.61
-1730482145.77, 2.59
-1730482145.67, 2.59
-1730482145.57, 2.60
-1730482145.47, 2.62
-1730482145.37, 2.62
-1730482145.26, 2.63
-1730482145.17, 2.66
-1730482145.06, 2.67
-1730482144.96, 2.69
-1730482144.86, 2.71
-1730482144.76, 2.71
-1730482144.66, 2.70
-1730482144.56, 2.67
-1730482144.45, 2.63
-1730482144.35, 2.61
-1730482144.17, 2.59
