Time, Voltage
2024-11-30 11:50:57.495127, 390.0
2024-11-30 11:50:57.603319, 584.0
2024-11-30 11:50:57.715539, 775.0
2024-11-30 11:50:57.825131, 971.0
2024-11-30 11:50:57.928643, 1165.0
2024-11-30 11:50:58.038842, 1358.0
2024-11-30 11:50:58.148427, 1553.0
2024-11-30 11:50:58.261816, 1746.0
2024-11-30 11:50:58.369463, 1939.0
2024-11-30 11:50:58.480847, 2134.0
2024-11-30 11:50:58.593168, 2330.0
2024-11-30 11:50:58.700647, 2525.0
2024-11-30 11:50:58.809899, 2720.0
2024-11-30 11:50:58.920921, 2915.0
2024-11-30 11:50:59.031047, 2912.0
2024-11-30 11:50:59.139849, 2912.0
2024-11-30 11:50:59.246881, 2912.0
2024-11-30 11:50:59.355090, 2913.0
2024-11-30 11:50:59.463251, 2913.0
2024-11-30 11:50:59.569211, 2917.0
2024-11-30 11:50:59.680247, 2917.0
2024-11-30 11:50:59.789166, 2919.0
2024-11-30 11:50:59.901543, 2924.0
2024-11-30 11:51:00.018560, 2927.0
2024-11-30 11:51:00.131667, 2930.0
2024-11-30 11:51:00.239942, 2927.0
2024-11-30 11:51:00.345591, 2924.0
2024-11-30 11:51:00.456382, 2931.0
2024-11-30 11:51:00.565341, 2932.0
2024-11-30 11:51:00.674698, 2930.0
2024-11-30 11:51:00.783555, 2930.0
2024-11-30 11:51:00.887201, 2931.0
2024-11-30 11:51:01.000668, 2935.0
2024-11-30 11:51:01.103720, 2933.0
2024-11-30 11:51:01.211981, 2930.0
2024-11-30 11:51:01.319601, 2931.0
2024-11-30 11:51:01.428292, 2928.0
2024-11-30 11:51:01.536254, 2924.0
2024-11-30 11:51:01.644161, 2925.0
2024-11-30 11:51:01.757942, 2920.0
2024-11-30 11:51:01.864810, 2920.0
2024-11-30 11:51:01.973840, 2922.0
2024-11-30 11:51:02.085057, 2913.0
2024-11-30 11:51:02.193108, 2911.0
2024-11-30 11:51:02.300229, 2913.0
2024-11-30 11:51:02.408598, 2911.0
2024-11-30 11:51:02.517549, 2904.0
2024-11-30 11:51:02.625515, 2902.0
2024-11-30 11:51:02.735054, 2902.0
2024-11-30 11:51:02.843280, 2904.0
2024-11-30 11:51:02.952781, 2909.0
2024-11-30 11:51:03.060360, 2911.0
2024-11-30 11:51:03.168341, 2911.0
2024-11-30 11:51:03.277557, 2907.0
2024-11-30 11:51:03.387268, 2913.0
2024-11-30 11:51:03.494185, 2910.0
2024-11-30 11:51:03.601714, 2908.0
2024-11-30 11:51:03.709503, 2907.0
2024-11-30 11:51:03.817985, 2909.0
2024-11-30 11:51:03.925598, 2912.0
2024-11-30 11:51:04.034975, 2914.0
2024-11-30 11:51:04.142890, 2918.0
2024-11-30 11:51:04.250027, 2917.0
2024-11-30 11:51:04.360599, 2912.0
2024-11-30 11:51:04.468387, 2906.0
2024-11-30 11:51:04.577207, 2906.0
2024-11-30 11:51:04.684396, 2901.0
2024-11-30 11:51:04.797428, 2901.0
2024-11-30 11:51:04.907020, 2904.0
2024-11-30 11:51:05.014680, 2896.0
2024-11-30 11:51:05.123475, 2903.0
2024-11-30 11:51:05.232195, 2900.0
2024-11-30 11:51:05.344628, 2899.0
2024-11-30 11:51:05.453177, 2891.0
2024-11-30 11:51:05.562914, 2885.0
2024-11-30 11:51:05.671293, 2884.0
2024-11-30 11:51:05.780220, 2883.0
2024-11-30 11:51:05.887238, 2887.0
2024-11-30 11:51:05.997112, 2892.0
2024-11-30 11:51:06.104996, 2890.0
2024-11-30 11:51:06.213241, 2881.0
2024-11-30 11:51:06.324519, 2889.0
2024-11-30 11:51:06.433872, 2890.0
2024-11-30 11:51:06.543245, 2880.0
2024-11-30 11:51:06.652079, 2883.0
2024-11-30 11:51:06.761167, 2876.0
2024-11-30 11:51:06.869572, 2884.0
2024-11-30 11:51:06.976915, 2887.0
2024-11-30 11:51:07.084963, 2891.0
2024-11-30 11:51:07.193542, 2894.0
2024-11-30 11:51:07.302172, 2893.0
2024-11-30 11:51:07.410018, 2896.0
2024-11-30 11:51:07.516962, 2896.0
2024-11-30 11:51:07.625998, 2888.0
2024-11-30 11:51:07.736126, 2896.0
2024-11-30 11:51:07.845859, 2900.0
2024-11-30 11:51:07.960764, 2895.0
2024-11-30 11:51:08.072036, 2891.0
2024-11-30 11:51:08.181131, 2895.0
2024-11-30 11:51:08.289415, 2900.0
2024-11-30 11:51:08.396717, 2906.0
2024-11-30 11:51:08.502257, 2898.0
2024-11-30 11:51:08.608285, 2897.0
