Time, Voltage
2024-11-30 11:46:19.680254, 420.0
2024-11-30 11:46:19.762260, 628.0
2024-11-30 11:46:19.860903, 833.0
2024-11-30 11:46:19.943379, 1038.0
2024-11-30 11:46:20.017700, 1252.0
2024-11-30 11:46:20.079977, 1461.0
2024-11-30 11:46:20.141275, 1671.0
2024-11-30 11:46:20.217558, 1876.0
2024-11-30 11:46:20.299866, 2081.0
2024-11-30 11:46:20.366852, 2287.0
2024-11-30 11:46:20.429827, 2495.0
2024-11-30 11:46:20.484659, 2705.0
2024-11-30 11:46:20.541807, 2919.0
2024-11-30 11:46:20.604533, 3130.0
2024-11-30 11:46:20.669788, 3131.0
2024-11-30 11:46:20.731788, 3121.0
2024-11-30 11:46:20.794521, 3117.0
2024-11-30 11:46:20.856568, 3118.0
2024-11-30 11:46:20.920631, 3119.0
2024-11-30 11:46:20.981928, 3112.0
2024-11-30 11:46:21.042116, 3110.0
2024-11-30 11:46:21.105702, 3104.0
2024-11-30 11:46:21.157991, 3107.0
2024-11-30 11:46:21.211817, 3109.0
2024-11-30 11:46:21.265127, 3112.0
2024-11-30 11:46:21.317420, 3115.0
2024-11-30 11:46:21.372481, 3114.0
2024-11-30 11:46:21.425550, 3107.0
2024-11-30 11:46:21.480972, 3101.0
2024-11-30 11:46:21.534200, 3101.0
2024-11-30 11:46:21.590146, 3105.0
2024-11-30 11:46:21.659493, 3109.0
2024-11-30 11:46:21.731714, 3109.0
2024-11-30 11:46:21.787379, 3106.0
2024-11-30 11:46:21.841359, 3104.0
2024-11-30 11:46:21.898637, 3101.0
2024-11-30 11:46:21.954779, 3107.0
2024-11-30 11:46:22.014142, 3108.0
2024-11-30 11:46:22.082256, 3108.0
2024-11-30 11:46:22.142815, 3105.0
2024-11-30 11:46:22.221600, 3103.0
2024-11-30 11:46:22.310588, 3099.0
2024-11-30 11:46:22.372752, 3103.0
2024-11-30 11:46:22.455311, 3105.0
2024-11-30 11:46:22.531232, 3105.0
2024-11-30 11:46:22.593802, 3104.0
2024-11-30 11:46:22.649248, 3104.0
2024-11-30 11:46:22.703376, 3106.0
2024-11-30 11:46:22.756509, 3112.0
2024-11-30 11:46:22.809609, 3117.0
2024-11-30 11:46:22.863322, 3118.0
2024-11-30 11:46:22.917658, 3116.0
2024-11-30 11:46:22.973821, 3108.0
2024-11-30 11:46:23.028247, 3112.0
2024-11-30 11:46:23.084377, 3119.0
2024-11-30 11:46:23.141405, 3119.0
2024-11-30 11:46:23.196738, 3127.0
2024-11-30 11:46:23.255133, 3128.0
2024-11-30 11:46:23.308825, 3132.0
2024-11-30 11:46:23.365099, 3135.0
2024-11-30 11:46:23.419716, 3134.0
2024-11-30 11:46:23.477591, 3132.0
2024-11-30 11:46:23.535226, 3136.0
2024-11-30 11:46:23.592066, 3134.0
2024-11-30 11:46:23.647650, 3131.0
2024-11-30 11:46:23.702234, 3132.0
2024-11-30 11:46:23.758014, 3125.0
2024-11-30 11:46:23.813604, 3130.0
2024-11-30 11:46:23.869952, 3127.0
2024-11-30 11:46:23.928131, 3124.0
2024-11-30 11:46:23.987347, 3126.0
2024-11-30 11:46:24.049463, 3119.0
2024-11-30 11:46:24.105563, 3114.0
2024-11-30 11:46:24.162511, 3113.0
2024-11-30 11:46:24.219180, 3106.0
2024-11-30 11:46:24.275967, 3108.0
2024-11-30 11:46:24.331383, 3116.0
2024-11-30 11:46:24.388727, 3112.0
2024-11-30 11:46:24.446601, 3111.0
2024-11-30 11:46:24.504129, 3114.0
2024-11-30 11:46:24.562042, 3117.0
2024-11-30 11:46:24.622114, 3127.0
2024-11-30 11:46:24.678834, 3133.0
2024-11-30 11:46:24.732112, 3129.0
2024-11-30 11:46:24.785043, 3130.0
2024-11-30 11:46:24.837751, 3126.0
2024-11-30 11:46:24.892810, 3126.0
2024-11-30 11:46:24.948460, 3126.0
2024-11-30 11:46:25.015791, 3131.0
2024-11-30 11:46:25.072606, 3137.0
2024-11-30 11:46:25.129742, 3127.0
2024-11-30 11:46:25.190785, 3121.0
2024-11-30 11:46:25.245507, 3118.0
2024-11-30 11:46:25.296306, 3118.0
2024-11-30 11:46:25.349184, 3122.0
2024-11-30 11:46:25.401302, 3123.0
2024-11-30 11:46:25.454990, 3121.0
2024-11-30 11:46:25.510513, 3120.0
2024-11-30 11:46:25.564939, 3124.0
2024-11-30 11:46:25.619452, 3122.0
2024-11-30 11:46:25.673711, 3125.0
2024-11-30 11:46:25.728508, 3131.0
2024-11-30 11:46:25.782417, 3133.0
2024-11-30 11:46:25.837203, 3129.0
2024-11-30 11:46:25.890807, 3122.0
2024-11-30 11:46:25.947100, 3131.0
2024-11-30 11:46:26.000897, 3131.0
2024-11-30 11:46:26.057769, 3142.0
2024-11-30 11:46:26.111875, 3142.0
2024-11-30 11:46:26.166247, 3139.0
2024-11-30 11:46:26.221603, 3133.0
2024-11-30 11:46:26.277974, 3132.0
