Time, Voltage
2024-11-30 11:52:32.229481, 381.0
2024-11-30 11:52:32.330844, 572.0
2024-11-30 11:52:32.439347, 761.0
2024-11-30 11:52:32.543088, 948.0
2024-11-30 11:52:32.653151, 1140.0
2024-11-30 11:52:32.757291, 1329.0
2024-11-30 11:52:32.860600, 1522.0
2024-11-30 11:52:32.974408, 1712.0
2024-11-30 11:52:33.091201, 1899.0
2024-11-30 11:52:33.205034, 2092.0
2024-11-30 11:52:33.309190, 2281.0
2024-11-30 11:52:33.424304, 2469.0
2024-11-30 11:52:33.537215, 2661.0
2024-11-30 11:52:33.654642, 2850.0
2024-11-30 11:52:33.763545, 2847.0
2024-11-30 11:52:33.872290, 2850.0
2024-11-30 11:52:33.983431, 2847.0
2024-11-30 11:52:34.092122, 2851.0
2024-11-30 11:52:34.198151, 2851.0
2024-11-30 11:52:34.309029, 2846.0
2024-11-30 11:52:34.425455, 2849.0
2024-11-30 11:52:34.535132, 2842.0
2024-11-30 11:52:34.644725, 2843.0
2024-11-30 11:52:34.754044, 2846.0
2024-11-30 11:52:34.864274, 2840.0
2024-11-30 11:52:34.982023, 2840.0
2024-11-30 11:52:35.093332, 2839.0
2024-11-30 11:52:35.201910, 2835.0
2024-11-30 11:52:35.305412, 2837.0
2024-11-30 11:52:35.415279, 2833.0
2024-11-30 11:52:35.523005, 2832.0
2024-11-30 11:52:35.632648, 2832.0
2024-11-30 11:52:35.748723, 2825.0
2024-11-30 11:52:35.858075, 2830.0
2024-11-30 11:52:35.970914, 2835.0
2024-11-30 11:52:36.088838, 2830.0
2024-11-30 11:52:36.198819, 2836.0
2024-11-30 11:52:36.307368, 2834.0
2024-11-30 11:52:36.417344, 2831.0
2024-11-30 11:52:36.526481, 2837.0
2024-11-30 11:52:36.635530, 2835.0
2024-11-30 11:52:36.743725, 2837.0
2024-11-30 11:52:36.851428, 2842.0
2024-11-30 11:52:36.959633, 2839.0
2024-11-30 11:52:37.068641, 2842.0
2024-11-30 11:52:37.176004, 2840.0
2024-11-30 11:52:37.285290, 2841.0
2024-11-30 11:52:37.393505, 2847.0
2024-11-30 11:52:37.502297, 2839.0
2024-11-30 11:52:37.615793, 2836.0
2024-11-30 11:52:37.723305, 2835.0
2024-11-30 11:52:37.832929, 2830.0
2024-11-30 11:52:37.940405, 2830.0
2024-11-30 11:52:38.047505, 2831.0
2024-11-30 11:52:38.154593, 2825.0
2024-11-30 11:52:38.265375, 2826.0
2024-11-30 11:52:38.375245, 2827.0
2024-11-30 11:52:38.484117, 2825.0
