Time, Voltage
2024-11-30 11:42:18.194447, 387.0
2024-11-30 11:42:18.290507, 580.0
2024-11-30 11:42:18.392857, 776.0
2024-11-30 11:42:18.499329, 972.0
2024-11-30 11:42:18.580340, 1166.0
2024-11-30 11:42:18.676100, 1361.0
2024-11-30 11:42:18.761651, 1555.0
2024-11-30 11:42:18.845007, 1750.0
2024-11-30 11:42:18.926018, 1945.0
2024-11-30 11:42:19.024368, 2142.0
2024-11-30 11:42:19.098457, 2336.0
2024-11-30 11:42:19.166795, 2532.0
2024-11-30 11:42:19.242052, 2726.0
2024-11-30 11:42:19.301942, 2922.0
2024-11-30 11:42:19.370715, 2924.0
2024-11-30 11:42:19.453698, 2929.0
2024-11-30 11:42:19.534352, 2933.0
2024-11-30 11:42:19.611407, 2934.0
2024-11-30 11:42:19.697561, 2928.0
2024-11-30 11:42:19.775592, 2928.0
2024-11-30 11:42:19.853995, 2928.0
2024-11-30 11:42:19.926154, 2925.0
2024-11-30 11:42:19.984776, 2927.0
2024-11-30 11:42:20.072141, 2928.0
2024-11-30 11:42:20.141887, 2922.0
2024-11-30 11:42:20.230020, 2921.0
2024-11-30 11:42:20.313434, 2923.0
2024-11-30 11:42:20.378074, 2923.0
2024-11-30 11:42:20.443801, 2927.0
2024-11-30 11:42:20.519125, 2923.0
2024-11-30 11:42:20.580517, 2925.0
2024-11-30 11:42:20.656440, 2921.0
2024-11-30 11:42:20.736371, 2921.0
2024-11-30 11:42:20.821229, 2925.0
2024-11-30 11:42:20.877591, 2930.0
2024-11-30 11:42:20.936975, 2932.0
2024-11-30 11:42:21.008490, 2922.0
2024-11-30 11:42:21.069461, 2923.0
2024-11-30 11:42:21.150651, 2921.0
2024-11-30 11:42:21.219583, 2920.0
2024-11-30 11:42:21.282535, 2922.0
2024-11-30 11:42:21.343660, 2919.0
2024-11-30 11:42:21.397940, 2916.0
2024-11-30 11:42:21.458235, 2914.0
2024-11-30 11:42:21.512557, 2911.0
2024-11-30 11:42:21.576168, 2908.0
2024-11-30 11:42:21.646907, 2912.0
2024-11-30 11:42:21.709748, 2906.0
2024-11-30 11:42:21.764462, 2908.0
2024-11-30 11:42:21.825847, 2903.0
2024-11-30 11:42:21.885236, 2902.0
2024-11-30 11:42:21.941952, 2914.0
2024-11-30 11:42:22.000221, 2914.0
2024-11-30 11:42:22.060597, 2913.0
2024-11-30 11:42:22.123479, 2916.0
2024-11-30 11:42:22.185321, 2918.0
2024-11-30 11:42:22.243714, 2918.0
2024-11-30 11:42:22.306260, 2920.0
2024-11-30 11:42:22.369928, 2925.0
2024-11-30 11:42:22.435294, 2926.0
2024-11-30 11:42:22.491382, 2929.0
2024-11-30 11:42:22.550093, 2927.0
2024-11-30 11:42:22.606664, 2928.0
2024-11-30 11:42:22.665512, 2932.0
2024-11-30 11:42:22.732904, 2934.0
2024-11-30 11:42:22.789589, 2935.0
2024-11-30 11:42:22.852668, 2933.0
2024-11-30 11:42:22.917541, 2933.0
2024-11-30 11:42:22.978823, 2935.0
2024-11-30 11:42:23.041600, 2936.0
2024-11-30 11:42:23.101012, 2937.0
2024-11-30 11:42:23.164308, 2938.0
2024-11-30 11:42:23.229205, 2934.0
2024-11-30 11:42:23.288130, 2926.0
2024-11-30 11:42:23.346545, 2922.0
2024-11-30 11:42:23.407345, 2920.0
2024-11-30 11:42:23.464457, 2920.0
2024-11-30 11:42:23.525271, 2921.0
2024-11-30 11:42:23.586038, 2924.0
2024-11-30 11:42:23.645112, 2921.0
2024-11-30 11:42:23.704660, 2920.0
2024-11-30 11:42:23.764520, 2922.0
2024-11-30 11:42:23.830651, 2918.0
2024-11-30 11:42:23.890138, 2919.0
2024-11-30 11:42:23.946897, 2919.0
2024-11-30 11:42:24.002282, 2916.0
2024-11-30 11:42:24.058144, 2909.0
2024-11-30 11:42:24.111726, 2916.0
2024-11-30 11:42:24.172723, 2915.0
2024-11-30 11:42:24.233381, 2919.0
2024-11-30 11:42:24.287185, 2923.0
2024-11-30 11:42:24.342476, 2921.0
2024-11-30 11:42:24.399414, 2919.0
2024-11-30 11:42:24.453382, 2911.0
2024-11-30 11:42:24.512052, 2907.0
2024-11-30 11:42:24.567429, 2907.0
2024-11-30 11:42:24.626043, 2912.0
2024-11-30 11:42:24.686277, 2911.0
2024-11-30 11:42:24.743669, 2915.0
2024-11-30 11:42:24.799799, 2914.0
2024-11-30 11:42:24.857263, 2916.0
2024-11-30 11:42:24.918505, 2920.0
2024-11-30 11:42:24.974937, 2927.0
2024-11-30 11:42:25.032465, 2932.0
2024-11-30 11:42:25.089434, 2931.0
2024-11-30 11:42:25.147113, 2924.0
2024-11-30 11:42:25.232630, 2919.0
2024-11-30 11:42:25.287245, 2920.0
