Time, Voltage
2024-11-30 11:12:55.826918, 414.0
2024-11-30 11:12:55.933242, 623.0
2024-11-30 11:12:56.061721, 831.0
2024-11-30 11:12:56.190038, 1037.0
2024-11-30 11:12:56.344731, 1244.0
2024-11-30 11:12:56.480873, 1453.0
2024-11-30 11:12:56.617432, 1660.0
2024-11-30 11:12:56.752234, 1868.0
2024-11-30 11:12:56.876970, 2077.0
2024-11-30 11:12:57.002243, 2285.0
2024-11-30 11:12:57.109320, 2493.0
2024-11-30 11:12:57.228232, 2700.0
2024-11-30 11:12:57.338938, 2909.0
2024-11-30 11:12:57.573066, 3117.0
2024-11-30 11:12:57.698980, 3117.0
2024-11-30 11:12:57.877102, 3118.0
2024-11-30 11:12:58.045143, 3117.0
2024-11-30 11:12:58.250406, 3117.0
2024-11-30 11:12:58.397273, 3119.0
2024-11-30 11:12:58.509291, 3119.0
2024-11-30 11:12:58.624515, 3120.0
2024-11-30 11:12:58.733723, 3122.0
2024-11-30 11:12:58.910525, 3123.0
2024-11-30 11:12:59.026412, 3122.0
2024-11-30 11:12:59.147341, 3123.0
2024-11-30 11:12:59.261006, 3125.0
2024-11-30 11:12:59.373210, 3127.0
2024-11-30 11:12:59.473862, 3127.0
2024-11-30 11:12:59.581805, 3127.0
2024-11-30 11:12:59.695670, 3129.0
2024-11-30 11:12:59.815458, 3130.0
2024-11-30 11:12:59.944643, 3131.0
2024-11-30 11:13:00.298745, 3131.0
2024-11-30 11:13:00.404982, 3132.0
2024-11-30 11:13:00.521710, 3134.0
2024-11-30 11:13:00.640772, 3136.0
2024-11-30 11:13:00.741036, 3137.0
2024-11-30 11:13:00.850514, 3137.0
2024-11-30 11:13:00.953920, 3142.0
2024-11-30 11:13:01.056145, 3142.0
2024-11-30 11:13:01.164353, 3141.0
2024-11-30 11:13:01.275473, 3142.0
2024-11-30 11:13:01.382154, 3141.0
2024-11-30 11:13:01.490180, 3142.0
2024-11-30 11:13:01.599773, 3144.0
2024-11-30 11:13:01.711108, 3147.0
2024-11-30 11:13:01.862933, 3148.0
2024-11-30 11:13:01.961247, 3151.0
2024-11-30 11:13:02.087710, 3151.0
2024-11-30 11:13:02.198345, 3151.0
2024-11-30 11:13:02.300878, 3149.0
2024-11-30 11:13:02.436911, 3149.0
2024-11-30 11:13:02.588950, 3150.0
2024-11-30 11:13:02.692748, 3147.0
2024-11-30 11:13:02.814667, 3147.0
2024-11-30 11:13:02.926328, 3150.0
2024-11-30 11:13:03.047074, 3151.0
2024-11-30 11:13:03.152509, 3154.0
2024-11-30 11:13:03.262262, 3155.0
2024-11-30 11:13:03.372702, 3153.0
2024-11-30 11:13:03.478984, 3151.0
2024-11-30 11:13:03.595699, 3152.0
2024-11-30 11:13:03.700377, 3152.0
2024-11-30 11:13:03.818729, 3152.0
2024-11-30 11:13:03.928508, 3155.0
2024-11-30 11:13:04.034840, 3155.0
2024-11-30 11:13:04.148994, 3157.0
2024-11-30 11:13:04.260484, 3158.0
2024-11-30 11:13:04.366363, 3159.0
2024-11-30 11:13:04.475303, 3161.0
2024-11-30 11:13:04.592744, 3160.0
2024-11-30 11:13:04.704202, 3160.0
2024-11-30 11:13:04.810157, 3160.0
2024-11-30 11:13:04.927968, 3161.0
2024-11-30 11:13:05.033548, 3164.0
2024-11-30 11:13:05.148904, 3167.0
2024-11-30 11:13:05.260375, 3168.0
2024-11-30 11:13:05.373082, 3170.0
2024-11-30 11:13:05.484278, 3170.0
2024-11-30 11:13:05.588470, 3170.0
2024-11-30 11:13:05.701461, 3171.0
2024-11-30 11:13:05.811676, 3171.0
2024-11-30 11:13:05.922022, 3169.0
2024-11-30 11:13:06.035206, 3171.0
2024-11-30 11:13:06.235256, 3173.0
2024-11-30 11:13:06.418608, 3174.0
2024-11-30 11:13:06.554639, 3175.0
2024-11-30 11:13:06.656661, 3176.0
2024-11-30 11:13:06.766878, 3177.0
2024-11-30 11:13:06.872944, 3176.0
2024-11-30 11:13:07.013333, 3176.0
2024-11-30 11:13:07.137350, 3176.0
2024-11-30 11:13:07.239742, 3175.0
2024-11-30 11:13:07.355507, 3178.0
2024-11-30 11:13:07.472072, 3179.0
2024-11-30 11:13:07.586261, 3179.0
2024-11-30 11:13:07.701920, 3180.0
2024-11-30 11:13:07.807766, 3184.0
2024-11-30 11:13:07.915614, 3185.0
2024-11-30 11:13:08.021691, 3182.0
2024-11-30 11:13:08.130346, 3183.0
2024-11-30 11:13:08.240287, 3183.0
2024-11-30 11:13:08.347090, 3184.0
2024-11-30 11:13:08.452012, 3185.0
2024-11-30 11:13:08.566959, 3187.0
2024-11-30 11:13:08.672654, 3186.0
2024-11-30 11:13:08.782295, 3188.0
2024-11-30 11:13:08.890944, 3188.0
2024-11-30 11:13:09.004717, 3187.0
2024-11-30 11:13:09.106976, 3187.0
2024-11-30 11:13:09.216359, 3188.0
2024-11-30 11:13:09.322300, 3189.0
2024-11-30 11:13:09.444995, 3188.0
2024-11-30 11:13:09.570522, 3188.0
2024-11-30 11:13:09.733690, 3191.0
2024-11-30 11:13:09.834768, 3192.0
2024-11-30 11:13:09.946935, 3193.0
2024-11-30 11:13:10.056428, 3192.0
2024-11-30 11:13:10.162989, 3194.0
2024-11-30 11:13:10.280170, 3194.0
2024-11-30 11:13:10.391189, 3196.0
2024-11-30 11:13:10.496383, 3197.0
2024-11-30 11:13:10.615107, 3199.0
2024-11-30 11:13:10.727274, 3200.0
2024-11-30 11:13:10.842726, 3201.0
2024-11-30 11:13:10.951082, 3202.0
2024-11-30 11:13:11.063093, 3203.0
2024-11-30 11:13:11.167199, 3204.0
2024-11-30 11:13:11.282445, 3205.0
2024-11-30 11:13:11.391477, 3205.0
2024-11-30 11:13:11.500068, 3206.0
2024-11-30 11:13:11.611026, 3206.0
2024-11-30 11:13:11.724885, 3207.0
2024-11-30 11:13:11.837209, 3207.0
2024-11-30 11:13:11.952793, 3208.0
2024-11-30 11:13:12.064603, 3206.0
2024-11-30 11:13:12.181448, 3207.0
2024-11-30 11:13:12.307103, 3207.0
2024-11-30 11:13:12.426801, 3208.0
2024-11-30 11:13:12.540898, 3209.0
2024-11-30 11:13:12.702234, 3210.0
2024-11-30 11:13:12.852266, 3209.0
2024-11-30 11:13:12.960250, 3207.0
2024-11-30 11:13:13.070609, 3208.0
2024-11-30 11:13:13.177834, 3210.0
2024-11-30 11:13:13.295309, 3210.0
2024-11-30 11:13:13.407933, 3212.0
2024-11-30 11:13:13.513637, 3212.0
2024-11-30 11:13:13.617326, 3212.0
2024-11-30 11:13:13.725401, 3213.0
2024-11-30 11:13:13.835145, 3215.0
2024-11-30 11:13:13.943022, 3214.0
2024-11-30 11:13:14.057772, 3215.0
2024-11-30 11:13:14.168107, 3216.0
2024-11-30 11:13:14.286234, 3215.0
2024-11-30 11:13:14.400193, 3215.0
2024-11-30 11:13:14.515842, 3218.0
2024-11-30 11:13:14.627553, 3220.0
2024-11-30 11:13:14.738498, 3222.0
2024-11-30 11:13:14.848549, 3223.0
2024-11-30 11:13:14.970033, 3222.0
2024-11-30 11:13:15.075154, 3222.0
2024-11-30 11:13:15.184204, 3221.0
2024-11-30 11:13:15.293410, 3223.0
2024-11-30 11:13:15.403312, 3223.0
2024-11-30 11:13:15.516547, 3224.0
2024-11-30 11:13:15.618936, 3224.0
2024-11-30 11:13:15.729871, 3226.0
2024-11-30 11:13:15.838371, 3225.0
2024-11-30 11:13:15.953108, 3227.0
2024-11-30 11:13:16.059259, 3229.0
2024-11-30 11:13:16.163362, 3231.0
2024-11-30 11:13:16.285659, 3232.0
2024-11-30 11:13:16.389740, 3233.0
2024-11-30 11:13:16.492628, 3233.0
2024-11-30 11:13:16.740689, 3234.0
2024-11-30 11:13:16.877234, 3234.0
2024-11-30 11:13:16.983434, 3237.0
2024-11-30 11:13:17.095825, 3237.0
2024-11-30 11:13:17.216079, 3236.0
2024-11-30 11:13:17.337871, 3237.0
2024-11-30 11:13:17.458821, 3239.0
2024-11-30 11:13:17.559525, 3239.0
2024-11-30 11:13:17.667755, 3243.0
2024-11-30 11:13:17.786238, 3243.0
2024-11-30 11:13:17.888686, 3242.0
2024-11-30 11:13:18.034900, 3240.0
2024-11-30 11:13:18.179407, 3240.0
2024-11-30 11:13:18.314386, 3239.0
2024-11-30 11:13:18.458350, 3238.0
2024-11-30 11:13:18.577652, 3239.0
2024-11-30 11:13:18.689679, 3241.0
2024-11-30 11:13:18.803397, 3241.0
2024-11-30 11:13:18.910273, 3241.0
2024-11-30 11:13:19.018545, 3245.0
2024-11-30 11:13:19.135581, 3245.0
2024-11-30 11:13:19.244748, 3246.0
2024-11-30 11:13:19.352543, 3246.0
2024-11-30 11:13:19.459702, 3244.0
2024-11-30 11:13:19.568740, 3245.0
2024-11-30 11:13:19.676917, 3246.0
2024-11-30 11:13:19.784659, 3249.0
2024-11-30 11:13:19.891141, 3250.0
2024-11-30 11:13:19.997736, 3252.0
2024-11-30 11:13:20.103935, 3254.0
2024-11-30 11:13:20.211184, 3255.0
2024-11-30 11:13:20.323157, 3256.0
2024-11-30 11:13:20.431535, 3257.0
2024-11-30 11:13:20.548014, 3259.0
2024-11-30 11:13:20.656173, 3258.0
2024-11-30 11:13:20.765969, 3259.0
2024-11-30 11:13:20.881877, 3259.0
2024-11-30 11:13:20.997527, 3260.0
2024-11-30 11:13:21.105678, 3260.0
2024-11-30 11:13:21.218756, 3261.0
2024-11-30 11:13:21.331613, 3260.0
2024-11-30 11:13:21.449105, 3261.0
2024-11-30 11:13:21.560817, 3262.0
2024-11-30 11:13:21.667143, 3260.0
2024-11-30 11:13:21.784345, 3261.0
2024-11-30 11:13:21.897269, 3262.0
2024-11-30 11:13:22.014707, 3263.0
2024-11-30 11:13:22.134245, 3264.0
2024-11-30 11:13:22.241731, 3263.0
2024-11-30 11:13:22.352004, 3264.0
2024-11-30 11:13:22.465137, 3264.0
2024-11-30 11:13:22.586326, 3265.0
2024-11-30 11:13:22.699483, 3265.0
2024-11-30 11:13:22.808406, 3267.0
2024-11-30 11:13:22.926966, 3269.0
2024-11-30 11:13:23.046364, 3271.0
2024-11-30 11:13:23.153346, 3272.0
2024-11-30 11:13:23.260831, 3273.0
2024-11-30 11:13:23.375955, 3275.0
2024-11-30 11:13:23.481362, 3275.0
2024-11-30 11:13:23.599182, 3273.0
2024-11-30 11:13:23.710845, 3273.0
2024-11-30 11:13:23.825382, 3272.0
2024-11-30 11:13:23.933331, 3275.0
2024-11-30 11:13:24.052417, 3274.0
2024-11-30 11:13:24.171825, 3274.0
2024-11-30 11:13:24.287306, 3274.0
2024-11-30 11:13:24.401470, 3275.0
2024-11-30 11:13:24.517895, 3276.0
2024-11-30 11:13:24.628337, 3274.0
2024-11-30 11:13:24.736476, 3274.0
2024-11-30 11:13:24.844529, 3274.0
2024-11-30 11:13:24.962722, 3274.0
2024-11-30 11:13:25.075036, 3274.0
2024-11-30 11:13:25.189678, 3275.0
2024-11-30 11:13:25.301137, 3278.0
2024-11-30 11:13:25.410140, 3279.0
2024-11-30 11:13:25.525726, 3279.0
2024-11-30 11:13:25.638776, 3278.0
2024-11-30 11:13:25.744951, 3280.0
2024-11-30 11:13:25.856618, 3282.0
2024-11-30 11:13:25.966510, 3285.0
2024-11-30 11:13:26.071947, 3284.0
2024-11-30 11:13:26.181862, 3284.0
2024-11-30 11:13:26.290896, 3284.0
2024-11-30 11:13:26.410865, 3283.0
2024-11-30 11:13:26.521452, 3284.0
2024-11-30 11:13:26.627993, 3285.0
2024-11-30 11:13:26.746084, 3285.0
2024-11-30 11:13:26.858667, 3283.0
2024-11-30 11:13:26.964224, 3284.0
2024-11-30 11:13:27.082345, 3285.0
2024-11-30 11:13:27.191505, 3286.0
2024-11-30 11:13:27.302898, 3287.0
2024-11-30 11:13:27.432991, 3286.0
2024-11-30 11:13:27.600235, 3287.0
2024-11-30 11:13:27.759360, 3286.0
2024-11-30 11:13:27.921717, 3288.0
2024-11-30 11:13:28.040913, 3289.0
2024-11-30 11:13:28.179414, 3289.0
2024-11-30 11:13:28.319530, 3289.0
2024-11-30 11:13:28.435097, 3290.0
2024-11-30 11:13:28.552926, 3291.0
2024-11-30 11:13:28.657743, 3293.0
2024-11-30 11:13:28.783884, 3294.0
2024-11-30 11:13:28.915322, 3292.0
2024-11-30 11:13:29.027629, 3292.0
2024-11-30 11:13:29.155316, 3293.0
2024-11-30 11:13:29.272206, 3295.0
2024-11-30 11:13:29.381293, 3295.0
2024-11-30 11:13:29.495029, 3296.0
2024-11-30 11:13:29.609122, 3297.0
2024-11-30 11:13:29.725108, 3297.0
2024-11-30 11:13:29.833770, 3299.0
2024-11-30 11:13:29.938465, 3300.0
