Sensor Name: ttx_102Box
Initial Resistance: 90 ohms
Start Time: 2024-11-01 23:56:44
Time (s), Voltage (V)
-1730482136.15, 2.77
-1730482136.05, 2.75
-1730482135.95, 2.76
-1730482135.84, 2.77
-1730482135.74, 2.79
-1730482135.64, 2.81
-1730482135.53, 2.86
-1730482135.44, 2.83
-1730482135.33, 2.83
-1730482135.23, 2.81
-1730482135.13, 2.80
-1730482135.03, 2.77
-1730482134.93, 2.75
-1730482134.83, 2.74
-1730482134.73, 2.75
-1730482134.62, 2.75
-1730482134.52, 2.76
-1730482134.42, 2.78
-1730482134.32, 2.79
-1730482134.22, 2.81
-1730482134.12, 2.82
-1730482134.01, 2.83
-1730482133.92, 2.82
-1730482133.82, 2.80
-1730482133.72, 2.77
-1730482133.62, 2.76
-1730482133.51, 2.74
-1730482133.41, 2.74
-1730482133.31, 2.76
-1730482133.21, 2.75
-1730482133.11, 2.77
-1730482133.00, 2.79
-1730482132.90, 2.79
-1730482132.80, 2.82
-1730482132.69, 2.83
-1730482132.60, 2.81
-1730482132.50, 2.80
-1730482132.40, 2.78
-1730482132.30, 2.75
-1730482132.19, 2.75
-1730482132.09, 2.75
-1730482131.99, 2.76
-1730482131.89, 2.76
-1730482131.79, 2.77
-1730482131.69, 2.78
-1730482131.59, 2.80
-1730482131.48, 2.81
-1730482131.38, 2.83
-1730482131.28, 2.82
-1730482131.18, 2.80
-1730482131.08, 2.78
-1730482130.98, 2.77
-1730482130.87, 3.04
-1730482130.77, 0.00
-1730482130.67, 0.00
-1730482130.58, 3.00
-1730482130.47, 2.84
-1730482130.37, 2.86
-1730482130.26, 2.85
-1730482130.17, 3.04
-1730482130.06, 3.08
-1730482129.96, 2.65
-1730482129.86, 2.82
-1730482129.76, 2.76
-1730482129.66, 2.61
-1730482129.56, 2.75
-1730482129.46, 2.92
-1730482129.36, 2.53
-1730482129.26, 2.94
-1730482129.16, 2.71
-1730482129.05, 2.91
-1730482128.95, 2.84
-1730482128.84, 2.88
-1730482128.75, 2.73
-1730482128.65, 2.79
-1730482128.55, 2.62
-1730482128.44, 2.75
-1730482128.34, 2.64
-1730482128.24, 2.67
-1730482128.14, 2.89
-1730482128.04, 2.91
-1730482127.94, 2.91
-1730482127.84, 2.76
-1730482127.73, 2.78
-1730482127.63, 2.86
-1730482127.53, 2.88
-1730482127.43, 2.90
-1730482127.33, 2.89
-1730482127.23, 2.86
-1730482127.12, 2.92
-1730482127.03, 3.32
-1730482126.92, 2.78
-1730482126.82, 2.73
-1730482126.72, 2.79
-1730482126.61, 2.80
-1730482126.52, 2.81
-1730482126.42, 2.82
