Sensor Name: ttrs
Initial Resistance: 80 ohms
Start Time: 2024-11-13 10:43:53
Time (s), Voltage (V)
50.59, 0.0000
50.69, 0.0000
50.80, 0.0000
50.89, 0.0000
51.00, 0.0000
51.10, 0.0000
51.20, 0.0000
51.29, 0.0000
51.40, 0.0000
51.50, 0.0000
51.59, 0.0000
51.70, 0.0000
51.80, 0.0000
51.89, 0.0000
52.00, 0.0000
52.10, 0.0000
52.19, 0.0000
52.29, 0.0000
52.40, 0.0000
52.49, 0.0000
52.60, 0.0000
52.69, 0.0000
52.79, 0.0000
52.92, 0.0000
53.00, 0.0000
53.09, 0.0000
53.19, 0.0000
53.29, 0.0000
53.40, 0.0000
53.49, 0.0000
53.59, 0.0000
53.69, 0.0000
53.79, 0.0000
53.89, 0.0000
53.99, 0.0000
54.09, 0.0000
54.20, 0.0000
54.30, 0.0000
54.40, 0.0000
54.50, 0.0000
54.60, 0.0000
54.69, 0.0000
54.79, 0.0000
54.89, 0.0000
55.00, 0.0000
55.09, 0.0000
55.20, 0.0000
55.30, 0.0000
55.39, 0.0000
55.50, 0.0000
55.59, 0.0000
55.69, 0.0000
55.79, 0.0000
55.90, 0.0000
56.00, 0.0000
56.09, 0.0000
56.19, 0.0000
56.30, 0.0000
56.39, 0.0000
56.50, 0.0000
56.59, 0.0000
56.70, 0.0000
56.79, 0.0000
56.89, 0.0000
56.99, 0.0000
57.10, 0.0000
57.19, 0.0000
57.30, 0.0000
57.39, 0.0000
57.50, 0.0000
57.60, 0.0000
57.69, 0.0000
57.79, 0.0000
57.89, 0.0000
57.99, 0.0000
58.09, 0.0000
58.19, 0.0000
58.29, 0.0000
58.40, 0.0000
58.50, 0.0000
58.60, 0.0000
58.70, 0.0000
58.79, 0.0000
58.90, 0.0000
59.00, 0.0000
59.09, 0.0000
59.19, 0.0000
59.30, 0.0000
59.39, 0.0000
59.49, 0.0000
59.59, 0.0000
59.70, 0.0000
59.79, 0.0000
59.89, 0.0000
59.99, 0.0000
60.10, 0.0000
60.20, 0.0000
60.30, 0.0000
60.39, 0.0000
60.49, 0.0000
60.59, 0.0000
60.70, 0.0000
60.80, 0.0000
60.89, 0.0000
60.99, 0.0000
61.10, 0.0000
61.20, 0.0000
61.29, 0.0000
61.40, 0.0000
61.50, 0.0000
61.59, 0.0000
61.69, 0.0000
61.79, 0.0000
61.90, 0.0000
61.99, 0.0000
62.09, 0.0000
62.19, 0.0000
62.29, 0.0000
62.39, 0.0000
62.49, 0.0000
62.59, 0.0000
62.69, 0.0000
62.79, 0.0000
62.89, 0.0000
63.00, 0.0000
63.10, 0.0000
63.20, 0.0000
63.29, 0.0000
63.40, 0.0000
63.49, 0.0000
63.60, 0.0000
63.69, 0.0000
63.80, 0.0000
63.89, 0.0000
64.00, 0.0000
64.10, 0.0000
64.19, 0.0000
64.29, 0.0000
64.39, 0.0000
64.49, 0.0000
64.60, 0.0000
64.70, 0.0000
64.79, 0.0000
64.89, 0.0000
65.19, 0.0000
65.21, 0.0000
