Sensor Name: test_1uf
Initial Resistance: 80 ohms
Time (s), Voltage (V)
180.85, 2.44
180.97, 2.43
181.08, 2.44
181.20, 2.44
181.32, 2.43
181.43, 2.44
181.55, 2.44
181.66, 2.43
181.78, 2.44
181.90, 2.44
182.01, 2.44
182.13, 2.44
182.25, 2.43
182.36, 2.44
182.48, 2.43
182.60, 2.44
182.72, 2.43
182.83, 2.43
182.95, 2.43
183.06, 2.43
183.18, 2.43
183.30, 2.43
183.41, 2.44
183.53, 2.44
183.65, 2.43
183.76, 2.43
183.88, 2.44
184.00, 2.43
184.11, 2.44
184.23, 2.44
184.35, 2.43
184.46, 2.44
184.58, 2.44
184.70, 2.43
184.81, 2.43
184.93, 2.44
185.05, 2.44
185.16, 2.43
185.28, 2.44
185.40, 2.43
185.52, 2.43
185.63, 2.44
185.74, 2.42
185.86, 2.43
185.98, 2.42
186.09, 2.44
186.21, 2.42
186.33, 2.43
186.44, 2.43
186.56, 2.43
186.68, 2.42
186.79, 2.42
186.91, 2.43
187.03, 2.43
187.14, 2.43
187.26, 2.43
187.38, 2.43
187.49, 2.43
187.61, 2.43
187.73, 2.43
187.84, 2.43
187.96, 2.42
188.08, 2.43
188.19, 2.43
188.31, 2.42
188.43, 2.43
188.54, 2.43
188.66, 2.42
188.78, 2.43
188.89, 2.43
189.01, 2.42
189.13, 2.43
189.24, 2.42
189.36, 2.42
189.47, 2.42
189.59, 2.41
189.71, 2.42
189.82, 2.42
189.94, 2.42
190.06, 2.41
190.17, 2.42
190.29, 2.41
190.41, 2.42
190.52, 2.41
190.64, 2.41
190.76, 2.42
190.87, 2.41
190.99, 2.42
191.11, 2.42
191.22, 2.41
191.34, 2.42
191.46, 2.41
191.57, 2.42
191.69, 2.42
191.81, 2.42
191.92, 2.42
192.04, 2.42
192.16, 2.42
192.27, 2.42
192.39, 2.42
192.50, 2.42
192.62, 2.41
192.74, 2.42
192.85, 2.41
192.97, 2.42
193.09, 2.41
193.21, 2.41
193.32, 2.41
193.44, 2.41
193.55, 2.41
193.67, 2.41
193.79, 2.41
193.90, 2.41
194.02, 2.41
194.14, 2.41
194.25, 2.41
194.37, 2.41
194.49, 2.41
194.60, 2.42
194.72, 2.41
194.84, 2.41
194.95, 2.42
195.07, 2.41
195.19, 2.42
195.30, 2.41
195.42, 2.41
195.54, 2.41
195.65, 2.41
195.78, 2.41
195.90, 2.41
196.02, 2.42
196.14, 2.41
196.25, 2.41
196.37, 2.41
196.49, 2.40
196.60, 2.41
196.72, 2.40
196.83, 2.41
196.95, 2.40
197.07, 2.41
197.18, 2.40
197.30, 2.41
197.42, 2.40
197.53, 2.41
197.65, 2.40
197.77, 2.40
197.88, 2.40
198.00, 2.40
198.12, 2.40
198.23, 2.40
198.35, 2.40
198.47, 2.41
198.58, 2.41
198.70, 2.40
198.82, 2.41
198.93, 2.40
199.05, 2.40
199.17, 2.41
199.28, 2.40
199.40, 2.40
199.51, 2.41
199.63, 2.41
199.75, 2.40
199.86, 2.41
199.98, 2.41
200.10, 2.40
200.22, 2.41
200.33, 2.40
200.45, 2.40
200.56, 2.40
200.68, 2.41
200.80, 2.40
200.91, 2.40
201.03, 2.40
201.15, 2.40
201.26, 2.40
201.38, 2.40
201.50, 2.40
201.61, 2.40
201.73, 2.40
201.85, 2.40
201.96, 2.40
202.08, 2.40
202.20, 2.40
202.31, 2.40
202.43, 2.41
202.55, 2.40
202.66, 2.40
202.78, 2.41
202.89, 2.40
203.01, 2.40
203.13, 2.41
203.24, 2.40
203.36, 2.39
203.48, 2.40
203.60, 2.40
203.71, 2.40
203.83, 2.40
203.94, 2.39
204.06, 2.40
204.18, 2.39
204.29, 2.40
204.41, 2.39
204.53, 2.40
204.64, 2.39
204.76, 2.39
204.88, 2.39
204.99, 2.39
205.11, 2.39
205.23, 2.39
205.34, 2.39
205.46, 2.39
205.58, 2.39
205.70, 2.40
205.84, 2.39
205.96, 2.40
206.07, 2.40
206.19, 2.39
206.31, 2.40
206.43, 2.40
206.54, 2.39
206.66, 2.39
206.77, 2.40
206.89, 2.39
207.01, 2.39
207.12, 2.40
207.24, 2.39
207.36, 2.39
207.48, 2.39
207.59, 2.39
207.71, 2.39
207.82, 2.39
207.94, 2.40
208.06, 2.39
208.17, 2.39
208.29, 2.39
208.41, 2.39
208.52, 2.39
208.64, 2.39
208.76, 2.39
208.87, 2.39
208.99, 2.39
209.11, 2.39
209.22, 2.39
209.34, 2.40
209.46, 2.39
209.57, 2.39
209.69, 2.40
209.81, 2.39
209.92, 2.39
210.04, 2.40
210.15, 2.39
210.27, 2.39
210.39, 2.39
210.50, 2.39
210.62, 2.39
210.74, 2.39
210.85, 2.39
210.97, 2.39
211.09, 2.39
211.20, 2.38
211.32, 2.39
211.44, 2.38
211.55, 2.39
211.67, 2.39
211.79, 2.39
211.90, 2.38
212.02, 2.39
212.14, 2.39
212.25, 2.38
212.37, 2.38
212.49, 2.38
212.60, 2.38
212.72, 2.38
212.84, 2.38
212.95, 2.39
213.07, 2.39
213.19, 2.39
213.30, 2.39
213.42, 2.39
213.54, 2.38
213.65, 2.39
213.77, 2.38
213.88, 2.38
214.00, 2.39
214.12, 2.39
214.23, 2.38
214.35, 2.39
214.47, 2.39
214.58, 2.37
214.70, 2.39
214.82, 2.37
214.93, 2.38
215.05, 2.38
215.17, 2.38
215.29, 2.38
215.40, 2.38
215.52, 2.38
215.63, 2.38
215.75, 2.37
215.87, 2.38
215.98, 2.38
216.10, 2.38
216.22, 2.38
216.33, 2.38
216.45, 2.38
216.57, 2.38
216.68, 2.38
216.80, 2.38
216.91, 2.39
217.03, 2.38
217.15, 2.38
217.27, 2.39
217.38, 2.38
217.50, 2.38
217.61, 2.38
217.73, 2.38
217.85, 2.38
217.96, 2.38
218.08, 2.38
218.20, 2.37
218.31, 2.38
218.43, 2.37
218.55, 2.38
218.66, 2.37
218.78, 2.38
218.90, 2.37
219.01, 2.37
219.13, 2.37
219.25, 2.37
219.36, 2.37
219.48, 2.38
219.60, 2.37
219.71, 2.37
219.83, 2.37
219.95, 2.37
220.06, 2.37
220.18, 2.38
220.30, 2.37
220.41, 2.37
220.53, 2.38
220.65, 2.37
220.76, 2.37
220.88, 2.38
221.00, 2.37
221.11, 2.37
221.23, 2.38
221.35, 2.38
221.46, 2.37
221.58, 2.37
221.69, 2.38
221.81, 2.37
221.93, 2.38
222.04, 2.37
222.16, 2.37
222.28, 2.36
222.39, 2.37
222.51, 2.37
222.63, 2.36
222.74, 2.37
222.86, 2.37
222.98, 2.37
223.09, 2.37
223.21, 2.37
223.33, 2.37
223.44, 2.37
223.56, 2.38
223.68, 2.37
223.79, 2.37
223.91, 2.37
224.02, 2.37
224.14, 2.37
224.26, 2.37
224.38, 2.37
224.49, 2.37
224.61, 2.37
224.72, 2.36
224.84, 2.37
224.96, 2.37
225.07, 2.37
225.19, 2.37
225.31, 2.37
225.42, 2.36
225.54, 2.37
225.66, 2.36
225.77, 2.36
225.89, 2.37
226.01, 2.36
226.12, 2.36
226.24, 2.36
226.36, 2.36
226.47, 2.36
226.59, 2.36
226.71, 2.36
226.82, 2.36
226.94, 2.36
227.06, 2.36
227.17, 2.36
227.29, 2.36
227.40, 2.36
227.52, 2.37
227.64, 2.36
227.75, 2.36
227.87, 2.36
227.99, 2.36
228.10, 2.36
228.22, 2.36
228.34, 2.36
228.46, 2.36
228.57, 2.37
228.69, 2.36
228.80, 2.35
228.92, 2.36
229.04, 2.36
229.15, 2.36
229.27, 2.35
229.39, 2.35
229.50, 2.36
229.62, 2.35
229.74, 2.36
229.85, 2.35
229.97, 2.35
230.09, 2.35
230.20, 2.35
230.32, 2.35
230.44, 2.35
230.55, 2.35
230.67, 2.35
230.79, 2.35
230.90, 2.35
231.02, 2.35
231.13, 2.36
231.25, 2.35
231.37, 2.35
231.49, 2.36
231.60, 2.35
231.72, 2.35
231.83, 2.35
231.95, 2.35
232.07, 2.35
232.18, 2.36
232.30, 2.35
232.42, 2.35
232.53, 2.35
232.65, 2.35
232.77, 2.35
232.88, 2.35
233.00, 2.34
233.12, 2.35
233.23, 2.34
233.35, 2.35
233.47, 2.34
233.58, 2.35
233.70, 2.34
233.82, 2.34
233.93, 2.34
234.05, 2.35
234.17, 2.34
234.28, 2.34
234.40, 2.35
234.51, 2.34
234.63, 2.35
234.75, 2.34
234.86, 2.35
234.98, 2.35
235.10, 2.34
235.21, 2.35
235.33, 2.35
235.45, 2.34
235.57, 2.34
235.70, 2.35
235.83, 2.34
235.95, 2.35
236.06, 2.35
236.18, 2.34
236.30, 2.34
236.41, 2.35
236.53, 2.33
236.65, 2.34
236.76, 2.33
236.88, 2.35
237.00, 2.33
237.11, 2.34
237.23, 2.34
237.35, 2.34
237.46, 2.33
237.58, 2.34
237.70, 2.34
237.81, 2.34
237.93, 2.34
238.05, 2.34
238.16, 2.34
238.28, 2.33
238.40, 2.33
238.51, 2.34
238.63, 2.34
238.74, 2.34
238.86, 2.34
238.98, 2.33
239.09, 2.34
239.21, 2.33
239.33, 2.33
239.44, 2.34
239.56, 2.34
239.68, 2.33
239.80, 2.33
239.91, 2.34
240.03, 2.33
240.14, 2.33
240.26, 2.33
240.38, 2.33
240.49, 2.33
240.61, 2.33
240.73, 2.33
240.84, 2.33
240.96, 2.33
241.09, 2.33
241.23, 2.33
241.34, 2.33
241.46, 2.33
241.58, 2.33
241.69, 2.33
241.81, 2.33
241.94, 2.33
242.08, 2.34
242.19, 2.33
242.31, 2.33
242.43, 2.34
242.56, 2.33
242.67, 2.33
242.79, 2.34
242.91, 2.33
243.02, 2.33
243.14, 2.34
243.26, 2.33
243.38, 2.33
243.49, 2.34
243.61, 2.33
243.72, 2.32
243.84, 2.33
243.96, 2.32
244.07, 2.32
244.19, 2.33
244.31, 2.33
244.42, 2.32
244.54, 2.33
244.66, 2.32
244.77, 2.33
244.89, 2.32
245.01, 2.33
245.12, 2.32
245.24, 2.32
245.36, 2.33
245.47, 2.32
245.59, 2.32
245.71, 2.32
245.82, 2.32
245.94, 2.33
246.07, 2.32
246.19, 2.32
246.31, 2.33
246.42, 2.32
246.54, 2.32
246.65, 2.33
246.77, 2.33
246.89, 2.32
247.00, 2.33
247.12, 2.33
247.24, 2.32
247.35, 2.33
247.47, 2.32
247.59, 2.32
247.70, 2.32
247.82, 2.31
247.94, 2.32
248.05, 2.32
248.17, 2.32
248.29, 2.32
248.40, 2.32
248.52, 2.32
248.64, 2.32
248.75, 2.31
248.87, 2.32
248.99, 2.32
249.10, 2.32
249.22, 2.32
249.33, 2.32
249.45, 2.32
249.57, 2.32
249.68, 2.32
249.80, 2.33
249.92, 2.32
250.03, 2.31
250.15, 2.32
250.27, 2.32
250.38, 2.31
250.50, 2.32
250.62, 2.32
250.73, 2.31
250.85, 2.32
250.97, 2.32
251.08, 2.31
251.20, 2.32
251.32, 2.31
251.43, 2.31
251.55, 2.31
251.66, 2.32
251.78, 2.31
251.90, 2.32
252.02, 2.31
252.13, 2.32
252.25, 2.31
252.37, 2.31
252.48, 2.31
252.60, 2.31
252.72, 2.32
252.83, 2.31
252.95, 2.31
253.06, 2.32
253.18, 2.31
253.30, 2.32
253.42, 2.31
253.53, 2.31
253.65, 2.32
253.76, 2.32
253.88, 2.31
254.00, 2.31
254.11, 2.32
254.23, 2.31
254.35, 2.31
254.46, 2.32
254.58, 2.31
254.70, 2.32
254.81, 2.31
254.93, 2.31
255.05, 2.31
255.16, 2.30
255.28, 2.31
255.40, 2.30
255.51, 2.31
255.63, 2.31
255.75, 2.30
255.86, 2.31
255.98, 2.31
256.09, 2.30
256.21, 2.31
256.33, 2.31
256.45, 2.31
256.56, 2.31
256.68, 2.31
256.81, 2.30
256.94, 2.32
257.06, 2.31
257.18, 2.31
257.29, 2.31
257.41, 2.31
257.53, 2.31
257.64, 2.31
257.76, 2.31
257.88, 2.30
257.99, 2.31
258.11, 2.31
258.23, 2.30
258.34, 2.31
258.46, 2.30
258.58, 2.31
258.69, 2.30
258.81, 2.30
258.93, 2.30
259.04, 2.30
259.16, 2.30
259.28, 2.30
259.39, 2.30
259.51, 2.30
259.62, 2.30
259.74, 2.30
259.86, 2.30
259.98, 2.30
260.09, 2.31
260.21, 2.30
260.32, 2.30
260.44, 2.31
260.56, 2.30
260.67, 2.30
260.79, 2.31
260.91, 2.30
261.02, 2.30
261.14, 2.30
261.26, 2.30
261.37, 2.30
261.49, 2.30
261.61, 2.30
261.72, 2.30
261.84, 2.30
261.96, 2.29
262.07, 2.30
262.19, 2.29
262.31, 2.30
262.42, 2.29
262.54, 2.29
262.66, 2.29
262.77, 2.29
262.89, 2.29
263.00, 2.29
263.12, 2.29
263.24, 2.29
263.35, 2.29
263.47, 2.29
263.59, 2.30
263.70, 2.30
263.82, 2.29
263.94, 2.29
264.05, 2.29
264.17, 2.30
264.29, 2.30
264.40, 2.29
264.52, 2.30
264.64, 2.30
264.75, 2.29
264.87, 2.30
264.99, 2.29
265.10, 2.29
265.22, 2.29
265.34, 2.30
265.45, 2.29
265.57, 2.29
265.69, 2.29
265.80, 2.29
265.92, 2.29
266.04, 2.28
266.15, 2.28
266.27, 2.28
266.39, 2.29
266.50, 2.28
266.62, 2.28
266.74, 2.28
266.85, 2.28
267.00, 2.28
267.12, 2.28
267.23, 2.29
267.35, 2.29
267.47, 2.29
267.58, 2.28
267.70, 2.29
267.82, 2.29
267.93, 2.28
268.05, 2.30
268.17, 2.29
268.28, 2.28
268.40, 2.29
268.52, 2.28
268.63, 2.28
268.75, 2.28
268.87, 2.29
268.98, 2.28
269.10, 2.28
269.22, 2.29
269.33, 2.27
269.45, 2.29
269.57, 2.27
269.68, 2.28
269.80, 2.27
269.91, 2.27
270.03, 2.27
270.15, 2.28
270.26, 2.27
270.38, 2.28
270.50, 2.27
270.62, 2.27
270.73, 2.27
270.85, 2.27
270.96, 2.28
271.08, 2.27
271.20, 2.28
271.31, 2.27
271.43, 2.27
271.55, 2.28
271.66, 2.27
271.78, 2.27
271.90, 2.28
272.01, 2.28
272.13, 2.27
272.25, 2.28
272.37, 2.27
272.48, 2.27
272.60, 2.27
272.71, 2.28
272.83, 2.27
272.94, 2.28
273.06, 2.26
273.18, 2.27
273.29, 2.27
273.41, 2.27
273.53, 2.26
273.64, 2.27
273.76, 2.27
273.88, 2.27
273.99, 2.27
274.11, 2.27
274.23, 2.27
274.34, 2.27
274.46, 2.27
274.58, 2.27
274.69, 2.27
274.81, 2.27
274.93, 2.27
275.04, 2.27
275.16, 2.26
275.28, 2.27
275.39, 2.27
275.51, 2.26
275.63, 2.27
275.74, 2.27
275.86, 2.26
275.98, 2.27
276.09, 2.26
276.21, 2.27
276.33, 2.26
276.44, 2.27
276.56, 2.26
276.68, 2.27
276.79, 2.26
276.91, 2.27
277.03, 2.26
277.14, 2.26
277.26, 2.26
277.37, 2.26
277.49, 2.26
277.61, 2.26
277.73, 2.26
277.84, 2.26
277.97, 2.26
278.09, 2.26
278.21, 2.26
278.32, 2.26
278.44, 2.26
278.56, 2.26
278.67, 2.26
278.79, 2.26
278.91, 2.26
279.02, 2.25
279.14, 2.27
279.26, 2.26
279.37, 2.25
279.49, 2.26
279.60, 2.26
279.72, 2.25
279.84, 2.25
279.96, 2.26
280.07, 2.25
280.19, 2.26
280.31, 2.25
280.42, 2.26
280.54, 2.25
280.66, 2.25
280.77, 2.25
280.89, 2.25
281.00, 2.25
281.12, 2.25
281.24, 2.25
281.35, 2.25
281.47, 2.25
281.59, 2.25
281.70, 2.25
281.82, 2.25
281.94, 2.25
282.05, 2.25
282.17, 2.25
282.29, 2.25
282.40, 2.24
282.52, 2.25
282.64, 2.25
282.75, 2.25
282.87, 2.25
282.99, 2.25
283.10, 2.25
283.22, 2.25
283.34, 2.25
283.45, 2.24
283.57, 2.25
283.69, 2.24
283.80, 2.25
283.92, 2.25
284.04, 2.24
284.15, 2.24
284.27, 2.24
284.38, 2.25
284.50, 2.23
284.62, 2.24
284.73, 2.24
284.85, 2.24
284.97, 2.24
285.08, 2.24
285.20, 2.24
285.32, 2.24
285.44, 2.24
285.55, 2.25
285.67, 2.24
285.78, 2.24
285.90, 2.24
286.02, 2.24
286.13, 2.24
286.25, 2.24
286.37, 2.24
286.48, 2.24
286.60, 2.24
286.71, 2.24
286.83, 2.24
286.95, 2.25
287.07, 2.24
287.18, 2.23
287.30, 2.24
287.42, 2.23
287.53, 2.24
287.65, 2.23
287.76, 2.24
287.88, 2.23
288.00, 2.23
288.12, 2.23
288.25, 2.23
288.36, 2.23
288.48, 2.23
288.60, 2.23
288.71, 2.23
288.83, 2.23
288.95, 2.23
289.07, 2.23
289.18, 2.23
289.30, 2.24
289.41, 2.23
289.53, 2.23
289.65, 2.24
289.76, 2.23
289.88, 2.24
290.00, 2.23
290.11, 2.23
290.23, 2.23
290.36, 2.24
290.48, 2.24
290.61, 2.23
290.73, 2.23
290.86, 2.23
290.98, 2.23
291.10, 2.23
291.21, 2.22
291.33, 2.23
291.45, 2.22
291.56, 2.23
291.68, 2.22
291.79, 2.23
291.91, 2.22
292.03, 2.23
292.14, 2.22
292.26, 2.23
292.38, 2.22
292.50, 2.22
292.61, 2.22
292.73, 2.23
292.84, 2.22
292.96, 2.22
293.08, 2.23
293.19, 2.22
293.31, 2.23
293.43, 2.23
293.54, 2.22
293.66, 2.23
293.78, 2.22
293.89, 2.22
294.01, 2.23
294.13, 2.23
294.24, 2.22
294.36, 2.23
294.48, 2.22
294.59, 2.22
294.71, 2.23
294.83, 2.22
294.94, 2.22
295.06, 2.22
295.17, 2.22
295.29, 2.22
295.41, 2.22
295.52, 2.22
295.64, 2.22
295.76, 2.22
295.87, 2.21
295.99, 2.22
296.11, 2.22
296.22, 2.22
296.34, 2.22
296.46, 2.22
296.57, 2.22
296.69, 2.22
296.81, 2.22
296.94, 2.22
297.06, 2.23
297.17, 2.22
297.29, 2.21
297.41, 2.23
297.52, 2.22
297.64, 2.21
297.76, 2.22
297.87, 2.22
297.99, 2.21
298.11, 2.22
298.22, 2.21
298.34, 2.21
298.46, 2.22
298.57, 2.21
298.69, 2.21
298.80, 2.21
298.92, 2.22
299.04, 2.21
299.15, 2.21
299.27, 2.21
299.39, 2.21
299.51, 2.21
299.64, 2.21
299.75, 2.21
299.87, 2.21
299.99, 2.21
300.10, 2.21
300.22, 2.21
300.34, 2.21
300.45, 2.21
300.57, 2.21
300.69, 2.21
300.81, 2.22
300.97, 2.21
301.09, 2.21
301.22, 2.21
301.34, 2.20
301.45, 2.21
301.57, 2.20
301.70, 2.21
301.82, 2.21
301.93, 2.20
302.05, 2.20
302.17, 2.20
302.29, 2.20
302.40, 2.20
302.52, 2.19
302.63, 2.20
302.75, 2.20
302.89, 2.20
303.00, 2.20
303.12, 2.20
303.25, 2.19
303.38, 2.20
303.50, 2.20
303.62, 2.20
303.73, 2.20
303.85, 2.20
303.97, 2.20
304.08, 2.19
304.20, 2.20
304.32, 2.20
304.43, 2.20
304.55, 2.19
304.67, 2.21
304.78, 2.20
304.90, 2.19
305.01, 2.21
305.13, 2.19
305.25, 2.20
305.37, 2.20
305.48, 2.20
305.60, 2.19
305.72, 2.20
305.83, 2.20
305.95, 2.19
306.06, 2.20
306.20, 2.19
306.32, 2.20
306.43, 2.19
306.55, 2.20
306.66, 2.19
306.78, 2.19
306.92, 2.19
307.05, 2.19
307.18, 2.18
307.30, 2.19
307.41, 2.19
307.53, 2.20
307.65, 2.19
307.76, 2.18
307.88, 2.19
308.00, 2.19
308.11, 2.19
308.23, 2.19
308.35, 2.18
308.46, 2.19
308.58, 2.19
308.69, 2.18
308.81, 2.19
308.93, 2.18
309.05, 2.19
309.16, 2.18
309.28, 2.19
309.40, 2.18
309.53, 2.18
309.64, 2.18
309.76, 2.18
309.88, 2.18
309.99, 2.17
310.11, 2.17
310.23, 2.17
310.34, 2.17
310.46, 2.17
310.59, 2.17
310.71, 2.17
310.83, 2.17
310.94, 2.17
311.06, 2.17
311.19, 2.17
311.33, 2.18
311.44, 2.17
311.56, 2.17
311.68, 2.17
311.79, 2.17
311.91, 2.17
312.03, 2.17
312.14, 2.17
312.26, 2.17
312.38, 2.17
312.49, 2.17
312.61, 2.17
312.73, 2.17
312.84, 2.17
312.96, 2.17
313.07, 2.17
313.19, 2.17
313.31, 2.17
313.42, 2.17
313.54, 2.16
313.66, 2.17
313.77, 2.16
313.89, 2.16
314.01, 2.16
314.12, 2.16
314.24, 2.16
314.36, 2.16
314.47, 2.16
314.59, 2.16
314.71, 2.16
314.82, 2.17
314.94, 2.16
315.06, 2.17
315.17, 2.16
315.29, 2.16
315.41, 2.16
315.52, 2.16
315.64, 2.16
315.75, 2.17
315.87, 2.16
315.99, 2.16
316.10, 2.16
316.22, 2.16
316.34, 2.16
316.45, 2.16
316.57, 2.16
316.69, 2.15
316.80, 2.16
316.92, 2.15
317.04, 2.15
317.15, 2.15
317.27, 2.14
317.39, 2.15
317.50, 2.15
317.62, 2.15
317.74, 2.15
317.85, 2.15
317.97, 2.15
318.09, 2.15
318.20, 2.15
318.32, 2.15
318.44, 2.15
318.55, 2.15
318.67, 2.15
318.78, 2.14
318.90, 2.15
319.02, 2.14
319.14, 2.15
319.25, 2.15
319.37, 2.14
319.49, 2.15
319.60, 2.15
319.72, 2.15
319.83, 2.15
319.95, 2.15
320.07, 2.14
320.18, 2.14
320.30, 2.15
320.42, 2.14
320.53, 2.14
320.65, 2.14
320.77, 2.13
320.88, 2.14
321.00, 2.13
321.12, 2.14
321.24, 2.13
321.38, 2.13
321.50, 2.14
321.62, 2.14
321.73, 2.13
321.85, 2.13
321.97, 2.13
322.08, 2.14
322.20, 2.13
322.32, 2.14
322.43, 2.13
322.55, 2.13
322.67, 2.14
322.78, 2.13
322.90, 2.13
323.02, 2.14
323.13, 2.13
323.25, 2.13
323.36, 2.13
323.48, 2.13
323.60, 2.13
323.71, 2.13
323.83, 2.12
323.95, 2.12
324.07, 2.13
324.18, 2.12
324.30, 2.12
324.42, 2.12
324.53, 2.13
324.65, 2.12
324.76, 2.13
324.88, 2.12
325.00, 2.13
325.11, 2.12
325.23, 2.12
325.35, 2.11
325.46, 2.12
325.58, 2.12
325.70, 2.12
325.81, 2.12
325.93, 2.12
326.05, 2.12
326.16, 2.11
326.28, 2.12
326.40, 2.12
326.51, 2.11
326.63, 2.12
326.75, 2.12
326.86, 2.11
326.98, 2.12
327.09, 2.12
327.21, 2.11
327.33, 2.12
327.44, 2.12
327.56, 2.11
327.68, 2.11
327.79, 2.11
327.91, 2.11
328.03, 2.11
328.14, 2.10
328.26, 2.11
328.38, 2.11
328.49, 2.11
328.61, 2.11
328.73, 2.11
328.84, 2.11
328.96, 2.10
329.08, 2.10
329.19, 2.11
329.31, 2.10
329.43, 2.11
329.54, 2.11
329.66, 2.11
329.77, 2.11
329.89, 2.11
330.01, 2.12
330.12, 2.11
330.24, 2.10
330.36, 2.11
330.48, 2.11
330.59, 2.10
330.71, 2.11
330.83, 2.11
330.94, 2.10
331.06, 2.10
331.17, 2.10
331.29, 2.10
331.41, 2.10
331.52, 2.10
331.64, 2.10
331.76, 2.10
331.87, 2.10
331.99, 2.09
332.11, 2.10
332.22, 2.09
332.34, 2.10
332.47, 2.09
332.61, 2.10
332.72, 2.09
332.84, 2.09
332.96, 2.10
333.07, 2.10
333.19, 2.10
333.31, 2.10
333.42, 2.10
333.54, 2.10
333.66, 2.09
333.77, 2.10
333.89, 2.10
334.00, 2.09
334.12, 2.09
334.24, 2.10
334.35, 2.09
334.47, 2.10
334.59, 2.10
334.70, 2.10
334.82, 2.09
334.94, 2.10
335.05, 2.08
335.17, 2.09
335.29, 2.09
335.40, 2.09
335.52, 2.09
335.64, 2.08
335.75, 2.08
335.87, 2.08
335.99, 2.09
336.10, 2.08
336.22, 2.09
336.34, 2.09
336.45, 2.09
336.57, 2.09
336.69, 2.08
336.80, 2.09
336.92, 2.09
337.04, 2.08
337.15, 2.09
337.27, 2.08
337.39, 2.08
337.50, 2.09
337.62, 2.08
337.73, 2.08
337.85, 2.09
337.97, 2.09
338.08, 2.08
338.20, 2.08
338.32, 2.09
338.43, 2.08
338.55, 2.08
338.67, 2.08
338.78, 2.07
338.90, 2.08
339.02, 2.08
339.13, 2.08
339.25, 2.08
339.37, 2.08
339.48, 2.07
339.60, 2.08
339.72, 2.08
339.83, 2.07
339.95, 2.07
340.07, 2.08
340.18, 2.08
340.30, 2.08
340.41, 2.08
340.53, 2.08
340.65, 2.08
340.77, 2.08
340.90, 2.07
341.03, 2.08
341.17, 2.08
341.28, 2.07
341.40, 2.08
341.51, 2.07
341.63, 2.07
341.81, 2.08
