Sensor Name: ttx104
Initial Resistance: 80 ohms
Start Time: 2024-11-02 00:45:51
Time (s), Voltage (V)
-1730482153.17, 0.94
-1730482153.07, 0.93
-1730482152.97, 0.93
-1730482152.87, 0.93
-1730482152.77, 0.94
-1730482152.67, 0.94
-1730482152.57, 0.93
-1730482152.46, 0.94
-1730482152.37, 0.94
-1730482152.26, 0.95
-1730482152.16, 0.95
-1730482152.06, 0.94
-1730482151.96, 0.94
-1730482151.86, 0.94
-1730482151.75, 0.93
-1730482151.65, 0.93
-1730482151.56, 0.93
-1730482151.45, 0.93
-1730482151.35, 0.93
-1730482151.25, 0.93
-1730482151.14, 0.93
-1730482151.05, 0.94
-1730482150.95, 0.94
-1730482150.84, 0.95
-1730482150.74, 0.95
-1730482150.64, 0.95
-1730482150.47, 0.94
-1730482150.39, 0.93
-1730482150.34, 0.93
-1730482150.24, 0.93
-1730482150.14, 0.93
-1730482150.03, 0.93
-1730482149.93, 0.93
-1730482149.83, 0.93
-1730482149.73, 0.93
-1730482149.63, 0.94
-1730482149.52, 0.94
-1730482149.42, 0.95
-1730482149.32, 0.94
-1730482149.22, 0.94
-1730482149.12, 0.94
-1730482149.02, 0.94
-1730482148.92, 0.93
-1730482148.81, 0.92
-1730482148.72, 0.93
-1730482148.61, 0.93
-1730482148.51, 0.92
-1730482148.41, 0.93
-1730482148.31, 0.93
-1730482148.21, 0.94
-1730482148.10, 0.95
-1730482148.01, 0.94
-1730482147.91, 0.94
-1730482147.80, 0.94
-1730482147.70, 0.94
-1730482147.60, 0.93
-1730482147.50, 0.93
-1730482147.40, 0.92
-1730482147.30, 0.92
-1730482147.19, 0.93
-1730482147.10, 0.93
-1730482146.99, 0.93
-1730482146.89, 0.93
-1730482146.79, 0.93
-1730482146.69, 0.95
-1730482146.58, 0.94
-1730482146.49, 0.94
-1730482146.39, 0.94
-1730482146.28, 0.94
-1730482146.18, 0.93
-1730482146.08, 0.92
-1730482145.98, 0.92
-1730482145.88, 0.92
-1730482145.78, 0.93
-1730482145.68, 0.92
-1730482145.58, 0.92
-1730482145.47, 0.93
-1730482145.37, 0.94
-1730482145.27, 0.94
-1730482145.17, 0.94
-1730482145.07, 0.94
-1730482144.97, 0.93
-1730482144.87, 0.93
-1730482144.77, 0.92
-1730482144.66, 0.92
-1730482144.56, 0.92
-1730482144.46, 0.92
-1730482144.36, 0.92
-1730482144.26, 0.93
-1730482144.16, 0.93
-1730482144.05, 0.93
-1730482143.95, 0.94
-1730482143.85, 0.94
-1730482143.75, 0.94
-1730482143.65, 0.94
-1730482143.55, 0.94
-1730482143.44, 0.93
-1730482143.35, 0.92
-1730482143.24, 0.92
-1730482143.14, 0.92
-1730482143.04, 0.92
-1730482142.94, 0.92
-1730482142.84, 0.92
-1730482142.74, 0.93
-1730482142.64, 0.93
-1730482142.53, 0.94
-1730482142.44, 0.93
-1730482142.33, 0.93
-1730482142.23, 0.93
-1730482142.13, 0.93
-1730482142.03, 0.93
-1730482141.92, 0.92
-1730482141.83, 0.91
-1730482141.73, 0.92
-1730482141.62, 0.92
-1730482141.52, 0.92
-1730482141.42, 0.92
-1730482141.32, 0.92
-1730482141.21, 0.93
-1730482141.11, 0.94
-1730482141.01, 0.94
-1730482140.92, 0.93
-1730482140.81, 0.93
-1730482140.68, 0.93
-1730482140.61, 0.93
-1730482140.51, 0.91
-1730482140.41, 0.92
-1730482140.30, 0.92
-1730482140.20, 0.92
-1730482140.10, 0.92
-1730482140.00, 0.92
-1730482139.90, 0.92
-1730482139.79, 0.93
-1730482139.70, 0.93
-1730482139.59, 0.93
-1730482139.49, 0.94
-1730482139.39, 0.93
-1730482139.29, 0.92
-1730482139.19, 0.92
-1730482139.09, 0.92
-1730482138.99, 0.91
-1730482138.88, 0.92
-1730482138.78, 0.91
-1730482138.68, 0.91
-1730482138.57, 0.92
-1730482138.48, 0.92
-1730482138.38, 0.93
-1730482138.28, 0.93
-1730482138.18, 0.93
-1730482138.08, 0.93
-1730482137.97, 0.93
-1730482137.87, 0.92
-1730482137.77, 0.92
-1730482137.67, 0.92
-1730482137.57, 0.91
-1730482137.46, 0.91
-1730482137.36, 0.91
-1730482137.26, 0.91
-1730482137.16, 0.92
-1730482137.06, 0.92
-1730482136.96, 0.92
-1730482136.86, 0.92
-1730482136.76, 0.93
-1730482136.66, 0.93
-1730482136.55, 0.93
-1730482136.45, 0.92
-1730482136.35, 0.91
-1730482136.25, 0.91
-1730482136.14, 0.91
-1730482136.05, 0.91
-1730482135.94, 0.91
-1730482135.84, 0.91
-1730482135.75, 0.92
-1730482135.64, 0.92
-1730482135.54, 0.92
-1730482135.44, 0.93
-1730482135.34, 0.93
-1730482135.23, 0.92
-1730482135.13, 0.92
-1730482135.03, 0.91
-1730482134.93, 0.91
-1730482134.83, 0.91
-1730482134.73, 0.91
-1730482134.63, 0.91
-1730482134.53, 0.91
-1730482134.42, 0.92
-1730482134.33, 0.91
-1730482134.22, 0.92
-1730482134.13, 0.92
-1730482134.01, 0.92
-1730482133.92, 0.92
-1730482133.82, 0.92
-1730482133.71, 0.92
-1730482133.62, 0.91
-1730482133.51, 0.90
-1730482133.42, 0.91
-1730482133.31, 0.91
-1730482133.21, 0.91
-1730482133.11, 0.91
-1730482133.00, 0.91
-1730482132.90, 0.91
-1730482132.80, 0.91
-1730482132.70, 0.92
-1730482132.60, 0.92
-1730482132.50, 0.92
-1730482132.40, 0.92
-1730482132.30, 0.91
-1730482132.20, 0.91
-1730482132.09, 0.91
-1730482131.99, 0.90
-1730482131.89, 0.91
-1730482131.78, 0.90
-1730482131.69, 1.45
-1730482131.59, 1.67
-1730482131.49, 2.11
-1730482131.39, 2.84
-1730482131.28, 1.45
-1730482131.18, 1.11
-1730482131.08, 1.01
-1730482130.97, 0.96
-1730482130.87, 2.87
-1730482130.78, 2.82
-1730482130.67, 2.13
-1730482130.57, 1.73
-1730482130.48, 1.51
-1730482130.37, 1.46
-1730482130.27, 1.52
-1730482130.17, 1.09
-1730482130.06, 1.77
-1730482129.97, 1.72
-1730482129.87, 1.40
-1730482129.77, 1.22
-1730482129.66, 1.12
-1730482129.56, 1.05
-1730482129.46, 1.00
-1730482129.36, 0.97
-1730482129.26, 0.95
-1730482129.15, 0.94
-1730482129.05, 0.93
-1730482128.95, 0.92
-1730482128.85, 0.92
-1730482128.75, 0.92
-1730482128.65, 0.92
-1730482128.55, 0.92
-1730482128.44, 0.92
-1730482128.35, 0.92
-1730482128.24, 0.92
-1730482128.14, 0.92
-1730482128.05, 0.91
-1730482127.94, 0.91
-1730482127.84, 0.91
-1730482127.73, 0.90
-1730482127.64, 0.91
-1730482127.53, 0.91
-1730482127.44, 0.90
-1730482127.33, 0.90
-1730482127.22, 0.91
-1730482127.13, 0.91
-1730482127.03, 0.91
-1730482126.93, 0.91
-1730482126.83, 0.91
-1730482126.72, 0.91
-1730482126.62, 0.91
-1730482126.52, 1.61
-1730482126.42, 2.07
-1730482126.32, 2.22
-1730482126.22, 2.28
-1730482126.11, 2.27
-1730482126.01, 2.24
-1730482125.91, 2.19
-1730482125.81, 2.14
-1730482125.71, 1.96
-1730482125.61, 1.54
-1730482125.50, 1.21
-1730482125.41, 1.28
-1730482125.30, 1.09
-1730482125.20, 0.98
-1730482125.11, 0.94
-1730482125.00, 0.93
-1730482124.90, 0.92
-1730482124.80, 0.91
-1730482124.70, 0.91
-1730482124.59, 0.91
-1730482124.49, 0.91
-1730482124.39, 0.91
-1730482124.29, 0.92
-1730482124.19, 0.93
-1730482124.09, 0.92
-1730482123.98, 0.91
-1730482123.89, 0.91
-1730482123.79, 0.91
-1730482123.69, 0.90
-1730482123.58, 0.90
-1730482123.48, 0.89
-1730482123.38, 0.90
-1730482123.28, 0.89
-1730482123.17, 0.90
-1730482123.08, 0.90
-1730482122.97, 0.90
-1730482122.88, 0.91
-1730482122.77, 0.91
-1730482122.67, 0.90
-1730482122.56, 0.91
-1730482122.46, 0.90
-1730482122.36, 0.89
-1730482122.27, 0.89
-1730482122.16, 0.89
-1730482122.06, 0.89
-1730482121.96, 0.89
-1730482121.86, 0.89
-1730482121.76, 0.89
-1730482121.65, 0.90
-1730482121.55, 0.90
-1730482121.45, 0.91
-1730482121.36, 0.91
-1730482121.25, 0.91
-1730482121.15, 0.90
-1730482121.04, 0.89
-1730482120.95, 0.90
-1730482120.85, 0.89
-1730482120.74, 0.89
-1730482120.65, 0.88
-1730482120.54, 0.88
-1730482120.44, 0.89
-1730482120.33, 0.89
-1730482120.24, 0.89
-1730482120.14, 0.89
-1730482120.03, 0.90
-1730482119.93, 0.90
-1730482119.83, 0.90
-1730482119.73, 0.90
-1730482119.63, 0.90
-1730482119.53, 0.89
-1730482119.43, 0.89
-1730482119.32, 0.89
-1730482119.22, 0.88
-1730482119.12, 0.88
-1730482119.02, 0.89
-1730482118.92, 0.89
-1730482118.82, 0.89
-1730482118.71, 0.90
-1730482118.62, 0.90
-1730482118.52, 0.90
-1730482118.41, 0.90
-1730482118.31, 0.90
-1730482118.21, 0.89
-1730482118.11, 0.88
-1730482118.00, 0.88
-1730482117.90, 0.88
-1730482117.80, 0.88
-1730482117.70, 0.88
-1730482117.60, 0.88
-1730482117.50, 0.89
-1730482117.40, 0.89
-1730482117.30, 0.89
-1730482117.19, 0.90
-1730482117.09, 0.90
-1730482116.99, 0.90
-1730482116.90, 0.89
-1730482116.78, 0.89
-1730482116.69, 0.88
-1730482116.59, 0.88
-1730482116.49, 0.88
-1730482116.38, 0.88
-1730482116.29, 0.88
-1730482116.19, 0.88
-1730482116.08, 0.88
-1730482115.98, 0.88
-1730482115.88, 0.89
-1730482115.78, 0.89
-1730482115.67, 0.89
-1730482115.58, 0.89
-1730482115.47, 0.89
-1730482115.37, 0.89
-1730482115.27, 0.88
-1730482115.17, 0.87
-1730482115.07, 0.88
-1730482114.96, 0.87
-1730482114.87, 0.88
-1730482114.76, 0.88
-1730482114.66, 0.88
-1730482114.57, 0.89
-1730482114.47, 0.89
-1730482114.36, 0.88
-1730482114.26, 0.89
-1730482114.16, 0.89
-1730482114.06, 0.88
-1730482113.96, 0.88
-1730482113.86, 0.87
-1730482113.75, 0.87
-1730482113.65, 0.87
-1730482113.55, 0.87
-1730482113.45, 0.87
-1730482113.35, 0.87
-1730482113.24, 0.88
-1730482113.14, 0.88
-1730482113.04, 0.89
-1730482112.94, 0.89
-1730482112.84, 0.89
-1730482112.74, 0.89
-1730482112.63, 0.88
-1730482112.54, 0.88
-1730482112.44, 0.87
-1730482112.33, 0.87
-1730482112.24, 0.87
-1730482112.13, 0.87
-1730482112.03, 0.87
-1730482111.93, 0.87
-1730482111.82, 0.87
-1730482111.73, 0.88
-1730482111.62, 0.89
-1730482111.52, 0.88
-1730482111.42, 0.88
-1730482111.32, 0.88
-1730482111.22, 0.88
-1730482111.12, 0.87
-1730482111.02, 0.87
-1730482110.91, 0.87
-1730482110.81, 0.87
-1730482110.71, 0.87
-1730482110.61, 0.87
-1730482110.51, 0.87
-1730482110.40, 0.87
-1730482110.31, 0.87
-1730482110.20, 0.88
-1730482110.11, 0.88
-1730482110.01, 0.88
-1730482109.90, 0.88
-1730482109.80, 0.87
-1730482109.70, 0.87
-1730482109.60, 0.87
-1730482109.49, 0.87
-1730482109.40, 0.87
-1730482109.28, 0.87
-1730482109.19, 0.87
-1730482109.09, 0.87
-1730482108.99, 0.87
-1730482108.89, 0.87
-1730482108.79, 0.87
-1730482108.69, 0.88
-1730482108.58, 0.88
-1730482108.48, 0.88
-1730482108.38, 0.87
-1730482108.28, 0.87
-1730482108.18, 0.87
-1730482108.07, 0.87
-1730482107.98, 0.86
-1730482107.87, 0.86
-1730482107.77, 0.86
-1730482107.67, 0.87
-1730482107.57, 0.86
-1730482107.47, 0.87
-1730482107.36, 0.88
-1730482107.26, 0.87
-1730482107.16, 0.88
-1730482107.06, 0.87
-1730482106.96, 0.87
-1730482106.86, 0.87
-1730482106.76, 0.86
-1730482106.66, 0.86
-1730482106.56, 0.86
-1730482106.45, 0.86
-1730482106.35, 0.86
-1730482106.25, 0.87
-1730482106.15, 0.87
-1730482106.05, 0.87
-1730482105.94, 0.87
-1730482105.85, 0.88
-1730482105.74, 0.87
-1730482105.65, 0.87
-1730482105.54, 0.87
-1730482105.44, 0.86
-1730482105.34, 0.86
-1730482105.24, 0.86
-1730482105.14, 0.86
-1730482105.04, 0.85
-1730482104.93, 0.86
-1730482104.84, 0.86
-1730482104.73, 0.87
-1730482104.63, 0.87
-1730482104.53, 0.87
-1730482104.43, 0.87
-1730482104.32, 0.87
-1730482104.22, 0.87
-1730482104.12, 0.87
-1730482104.03, 0.86
-1730482103.93, 0.86
-1730482103.82, 0.85
-1730482103.72, 0.85
-1730482103.61, 0.86
-1730482103.51, 0.86
-1730482103.42, 0.86
-1730482103.31, 0.86
-1730482103.21, 0.86
-1730482103.11, 0.87
-1730482103.01, 0.87
-1730482102.91, 0.87
-1730482102.81, 0.86
-1730482102.70, 0.86
-1730482102.60, 0.86
-1730482102.50, 0.85
-1730482102.40, 0.86
-1730482102.30, 0.86
-1730482102.20, 0.85
-1730482102.10, 0.86
-1730482101.99, 0.86
-1730482101.90, 0.86
-1730482101.79, 0.87
-1730482101.69, 0.87
-1730482101.59, 0.87
-1730482101.49, 0.87
-1730482101.39, 0.87
-1730482101.28, 0.86
-1730482101.18, 0.86
-1730482101.09, 0.86
-1730482100.98, 0.85
-1730482100.88, 0.86
-1730482100.78, 0.85
-1730482100.68, 0.85
-1730482100.58, 0.85
-1730482100.47, 0.86
-1730482100.37, 0.86
-1730482100.28, 0.86
-1730482100.17, 0.87
-1730482100.07, 0.87
-1730482099.97, 0.86
-1730482099.86, 0.87
-1730482099.76, 0.85
-1730482099.66, 0.85
-1730482099.56, 0.85
-1730482099.47, 0.85
-1730482099.36, 0.85
-1730482099.25, 0.84
-1730482099.16, 0.86
-1730482099.05, 0.86
-1730482098.96, 0.86
-1730482098.85, 0.87
-1730482098.75, 0.87
-1730482098.65, 0.87
-1730482098.55, 0.87
-1730482098.45, 0.86
-1730482098.35, 0.85
-1730482098.25, 0.85
-1730482098.14, 0.85
-1730482098.05, 0.84
-1730482097.93, 0.85
-1730482097.84, 0.85
-1730482097.74, 0.85
-1730482097.64, 0.86
-1730482097.54, 0.86
-1730482097.43, 0.87
-1730482097.33, 0.87
-1730482097.23, 0.86
-1730482097.13, 0.86
-1730482097.03, 0.86
-1730482096.93, 0.85
-1730482096.82, 0.85
-1730482096.72, 0.84
-1730482096.62, 0.85
-1730482096.52, 0.85
-1730482096.42, 0.84
-1730482096.33, 0.85
-1730482096.22, 0.85
-1730482096.12, 0.86
-1730482096.02, 0.86
-1730482095.91, 0.86
-1730482095.81, 0.86
-1730482095.71, 0.86
-1730482095.61, 0.86
-1730482095.51, 0.85
-1730482095.41, 0.84
-1730482095.31, 0.84
-1730482095.21, 0.84
-1730482095.10, 0.84
-1730482095.00, 0.84
-1730482094.90, 0.84
-1730482094.80, 0.85
-1730482094.70, 0.85
-1730482094.60, 0.86
-1730482094.49, 0.86
-1730482094.40, 0.86
-1730482094.29, 0.85
-1730482094.19, 0.85
-1730482094.09, 0.84
-1730482093.99, 0.84
-1730482093.89, 0.84
-1730482093.78, 0.84
-1730482093.69, 0.84
-1730482093.59, 0.83
-1730482093.48, 0.84
-1730482093.38, 0.85
-1730482093.28, 0.84
-1730482093.18, 0.85
-1730482093.08, 0.85
-1730482092.98, 0.85
-1730482092.88, 0.85
-1730482092.77, 0.85
-1730482092.67, 0.84
-1730482092.57, 0.83
-1730482092.47, 0.84
-1730482092.37, 0.84
-1730482092.27, 0.84
-1730482092.17, 0.84
-1730482092.07, 0.84
-1730482091.97, 0.84
-1730482091.86, 0.85
-1730482091.76, 0.84
-1730482091.66, 0.85
-1730482091.56, 0.85
-1730482091.45, 0.84
-1730482091.35, 0.85
-1730482091.25, 0.83
-1730482091.15, 0.83
-1730482091.06, 0.83
-1730482090.95, 0.83
-1730482090.85, 0.83
-1730482090.74, 0.83
-1730482090.64, 0.83
-1730482090.54, 0.84
-1730482090.44, 0.84
-1730482090.34, 0.85
-1730482090.24, 0.84
-1730482090.14, 0.84
-1730482090.04, 0.84
-1730482089.94, 0.84
-1730482089.83, 0.84
-1730482089.73, 0.83
-1730482089.63, 0.83
-1730482089.53, 0.83
-1730482089.43, 0.83
-1730482089.31, 0.82
-1730482089.23, 0.83
-1730482089.12, 0.84
-1730482089.03, 0.84
-1730482088.92, 0.84
-1730482088.82, 0.84
-1730482088.72, 0.85
-1730482088.62, 0.84
-1730482088.51, 0.83
-1730482088.42, 0.83
-1730482088.31, 0.83
-1730482088.21, 0.83
-1730482088.12, 0.82
-1730482088.01, 0.82
-1730482087.91, 0.83
-1730482087.81, 0.83
-1730482087.71, 0.83
-1730482087.60, 0.83
-1730482087.51, 0.84
-1730482087.40, 0.84
-1730482087.30, 0.84
-1730482087.19, 0.84
-1730482087.10, 0.83
-1730482086.99, 0.83
-1730482086.90, 0.82
-1730482086.80, 0.82
-1730482086.69, 0.83
-1730482086.59, 0.82
-1730482086.49, 0.82
-1730482086.39, 0.83
-1730482086.29, 0.83
-1730482086.18, 0.83
-1730482086.09, 0.83
-1730482085.98, 0.84
-1730482085.89, 0.84
-1730482085.78, 0.84
-1730482085.68, 0.83
-1730482085.58, 0.82
-1730482085.48, 0.82
-1730482085.38, 0.82
-1730482085.27, 0.82
-1730482085.17, 0.82
-1730482085.07, 0.82
-1730482084.97, 0.82
-1730482084.87, 0.82
-1730482084.77, 0.82
-1730482084.67, 0.83
-1730482084.57, 0.84
-1730482084.47, 0.83
-1730482084.36, 0.83
-1730482084.26, 0.83
-1730482084.16, 0.82
-1730482084.06, 0.82
-1730482083.95, 0.82
-1730482083.85, 0.81
-1730482083.75, 0.82
-1730482083.65, 0.82
-1730482083.55, 0.82
-1730482083.45, 0.83
-1730482083.35, 0.83
-1730482083.25, 0.83
-1730482083.14, 0.84
-1730482083.05, 0.83
-1730482082.94, 0.83
-1730482082.84, 0.82
-1730482082.74, 0.81
-1730482082.64, 0.82
-1730482082.54, 0.81
-1730482082.43, 0.82
-1730482082.34, 0.81
-1730482082.23, 0.81
-1730482082.13, 0.82
-1730482082.03, 0.82
-1730482081.93, 0.82
-1730482081.83, 0.82
-1730482081.73, 0.83
-1730482081.63, 0.82
-1730482081.52, 0.82
-1730482081.43, 0.82
-1730482081.32, 0.81
-1730482081.22, 0.81
-1730482081.11, 0.81
-1730482081.02, 0.81
-1730482080.91, 0.81
-1730482080.82, 0.81
-1730482080.71, 0.81
-1730482080.61, 0.82
-1730482080.51, 0.82
-1730482080.41, 0.82
-1730482080.30, 0.82
-1730482080.20, 0.83
-1730482080.11, 0.82
-1730482079.98, 0.81
-1730482079.89, 0.80
-1730482079.80, 0.81
-1730482079.70, 0.81
-1730482079.60, 0.80
