Time, Voltage
2024-11-26 17:30:40.327281, 1121.50
2024-11-26 17:30:40.435066, 1157.59
2024-11-26 17:30:40.540171, 1193.75
2024-11-26 17:30:40.643317, 1229.91
2024-11-26 17:30:40.754297, 1265.99
2024-11-26 17:30:40.857712, 1302.08
2024-11-26 17:30:40.971228, 1338.19
2024-11-26 17:30:41.091186, 1374.37
2024-11-26 17:30:41.208403, 1410.55
2024-11-26 17:30:41.324287, 1446.64
2024-11-26 17:30:41.441183, 1482.69
2024-11-26 17:30:41.557676, 1518.67
2024-11-26 17:30:41.674296, 1554.62
2024-11-26 17:30:41.790590, 1590.57
2024-11-26 17:30:41.913389, 1626.56
2024-11-26 17:30:42.025690, 1662.60
2024-11-26 17:30:42.141704, 1698.69
2024-11-26 17:30:42.258285, 1734.77
2024-11-26 17:30:42.375020, 1770.79
2024-11-26 17:30:42.490663, 1806.79
2024-11-26 17:30:42.606971, 1842.75
2024-11-26 17:30:42.722908, 1878.70
2024-11-26 17:30:42.839953, 1914.64
2024-11-26 17:30:42.956009, 1950.68
2024-11-26 17:30:43.069668, 1986.67
2024-11-26 17:30:43.189029, 2022.67
2024-11-26 17:30:43.304577, 2058.61
2024-11-26 17:30:43.421393, 2094.54
2024-11-26 17:30:43.538801, 2130.41
2024-11-26 17:30:43.658841, 2166.28
2024-11-26 17:30:43.771920, 2202.15
2024-11-26 17:30:43.905298, 2238.02
2024-11-26 17:30:44.021613, 2273.90
2024-11-26 17:30:44.137915, 2309.75
2024-11-26 17:30:44.254817, 2345.67
2024-11-26 17:30:44.371315, 2381.60
2024-11-26 17:30:44.485949, 2417.52
2024-11-26 17:30:44.601951, 2453.45
2024-11-26 17:30:44.720388, 2489.40
2024-11-26 17:30:44.836788, 2525.36
2024-11-26 17:30:44.953037, 2561.32
2024-11-26 17:30:45.069478, 2597.28
2024-11-26 17:30:45.184761, 2633.23
2024-11-26 17:30:45.302684, 2669.19
2024-11-26 17:30:45.418264, 2705.13
2024-11-26 17:30:45.536202, 2741.08
2024-11-26 17:30:45.651684, 2777.02
2024-11-26 17:30:45.769222, 2812.97
2024-11-26 17:30:45.886466, 2848.93
2024-11-26 17:30:46.003246, 2884.91
2024-11-26 17:30:46.119055, 2920.88
2024-11-26 17:30:46.235430, 2956.86
2024-11-26 17:30:46.351094, 2992.82
2024-11-26 17:30:46.469569, 3028.76
2024-11-26 17:30:46.584901, 3064.73
2024-11-26 17:30:46.702449, 3100.71
2024-11-26 17:30:46.816421, 3136.70
2024-11-26 17:30:46.936074, 3172.67
2024-11-26 17:30:47.051630, 3208.67
2024-11-26 17:30:47.168619, 3244.65
2024-11-26 17:30:47.284538, 3280.62
2024-11-26 17:30:47.399863, 3316.56
