Time, Voltage
2024-12-03 17:18:12.574982, 2.7616
2024-12-03 17:18:12.648437, 2.8923
2024-12-03 17:18:12.729061, 3.023
2024-12-03 17:18:12.816943, 3.154
2024-12-03 17:18:12.899069, 3.1542
2024-12-03 17:18:12.983915, 3.1543
2024-12-03 17:18:13.063362, 3.1546
2024-12-03 17:18:13.139459, 3.1546
2024-12-03 17:18:13.228881, 3.1545
2024-12-03 17:18:13.313362, 3.154
2024-12-03 17:18:13.392648, 3.1536
2024-12-03 17:18:13.469302, 3.1534
2024-12-03 17:18:13.546653, 3.1537
2024-12-03 17:18:13.623161, 3.1538
2024-12-03 17:18:13.695005, 3.1543
2024-12-03 17:18:13.769186, 3.1541
2024-12-03 17:18:13.849008, 3.154
2024-12-03 17:18:13.932632, 3.1537
2024-12-03 17:18:14.010484, 3.1532
2024-12-03 17:18:14.083177, 3.1526
2024-12-03 17:18:14.163849, 3.1525
2024-12-03 17:18:14.245445, 3.1527
2024-12-03 17:18:14.315734, 3.1529
2024-12-03 17:18:14.384142, 3.1533
2024-12-03 17:18:14.481585, 3.1537
2024-12-03 17:18:14.559956, 3.1542
2024-12-03 17:18:14.633813, 3.1537
2024-12-03 17:18:14.706350, 3.1535
2024-12-03 17:18:14.778464, 3.1532
2024-12-03 17:18:14.856073, 3.1532
2024-12-03 17:18:14.961957, 3.1529
2024-12-03 17:18:15.063180, 3.1533
2024-12-03 17:18:15.145847, 3.1537
2024-12-03 17:18:15.223068, 3.1541
2024-12-03 17:18:15.296921, 3.1541
2024-12-03 17:18:15.367110, 3.1545
2024-12-03 17:18:15.443329, 3.1546
2024-12-03 17:18:15.517790, 3.1544
2024-12-03 17:18:15.596987, 3.154
2024-12-03 17:18:15.678898, 3.154
2024-12-03 17:18:15.752488, 3.1536
2024-12-03 17:18:15.838252, 3.1539
2024-12-03 17:18:15.915881, 3.1542
2024-12-03 17:18:15.988908, 3.1542
2024-12-03 17:18:16.062792, 3.1543
2024-12-03 17:18:16.138763, 3.1546
2024-12-03 17:18:16.214859, 3.154
2024-12-03 17:18:16.286064, 3.1536
2024-12-03 17:18:16.362633, 3.1536
2024-12-03 17:18:16.432367, 3.153
2024-12-03 17:18:16.506928, 3.1526
2024-12-03 17:18:16.581280, 3.1531
2024-12-03 17:18:16.656490, 3.1536
2024-12-03 17:18:16.731965, 3.1538
2024-12-03 17:18:16.804364, 3.1542
2024-12-03 17:18:16.877438, 3.1542
2024-12-03 17:18:16.957924, 3.1538
2024-12-03 17:18:17.030612, 3.1533
2024-12-03 17:18:17.120383, 3.153
2024-12-03 17:18:17.220161, 3.1532
2024-12-03 17:18:17.323418, 3.1537
2024-12-03 17:18:17.401366, 3.154
2024-12-03 17:18:17.473311, 3.1544
2024-12-03 17:18:17.546783, 3.1545
2024-12-03 17:18:17.630829, 3.1541
2024-12-03 17:18:17.702461, 3.1537
2024-12-03 17:18:17.767184, 3.1534
2024-12-03 17:18:17.832374, 3.1527
2024-12-03 17:18:17.883096, 3.1527
2024-12-03 17:18:17.938528, 3.153
2024-12-03 17:18:17.999821, 3.153
2024-12-03 17:18:18.052731, 3.1538
2024-12-03 17:18:18.109165, 3.1542
2024-12-03 17:18:18.168236, 3.1543
2024-12-03 17:18:18.226930, 3.1542
2024-12-03 17:18:18.281318, 3.1542
2024-12-03 17:18:18.330496, 3.1534
2024-12-03 17:18:18.386599, 3.1534
2024-12-03 17:18:18.441749, 3.1534
2024-12-03 17:18:18.497950, 3.1535
2024-12-03 17:18:18.551496, 3.1539
2024-12-03 17:18:18.609693, 3.1545
2024-12-03 17:18:18.664614, 3.1548
2024-12-03 17:18:18.716022, 3.1549
2024-12-03 17:18:18.769280, 3.1547
2024-12-03 17:18:18.819984, 3.1541
2024-12-03 17:18:18.873677, 3.1533
2024-12-03 17:18:18.929180, 3.1527
2024-12-03 17:18:18.980345, 3.1524
2024-12-03 17:18:19.032234, 3.1526
2024-12-03 17:18:19.091382, 3.1528
2024-12-03 17:18:19.146320, 3.1532
2024-12-03 17:18:19.197593, 3.1536
2024-12-03 17:18:19.249158, 3.1533
2024-12-03 17:18:19.303640, 3.1531
2024-12-03 17:18:19.354170, 3.1532
2024-12-03 17:18:19.404604, 3.1534
2024-12-03 17:18:19.458151, 3.1533
2024-12-03 17:18:19.512599, 3.1537
2024-12-03 17:18:19.565677, 3.1539
2024-12-03 17:18:19.612904, 3.154
2024-12-03 17:18:19.662317, 3.1542
2024-12-03 17:18:19.711677, 3.1543
2024-12-03 17:18:19.761297, 3.1542
2024-12-03 17:18:19.815424, 3.1539
2024-12-03 17:18:19.869896, 3.1536
2024-12-03 17:18:19.926345, 3.1534
2024-12-03 17:18:19.976099, 3.1533
2024-12-03 17:18:20.032542, 3.1538
2024-12-03 17:18:20.083605, 3.1543
2024-12-03 17:18:20.139422, 3.1546
2024-12-03 17:18:20.190932, 3.1543
2024-12-03 17:18:20.242092, 3.1543
2024-12-03 17:18:20.289754, 3.1536
2024-12-03 17:18:20.342967, 3.1531
2024-12-03 17:18:20.395677, 3.1527
2024-12-03 17:18:20.445592, 3.1528
2024-12-03 17:18:20.497886, 3.1528
2024-12-03 17:18:20.546826, 3.1535
2024-12-03 17:18:20.599791, 3.1539
2024-12-03 17:18:20.649663, 3.1543
2024-12-03 17:18:20.716299, 3.1546
2024-12-03 17:18:20.768835, 3.1544
2024-12-03 17:18:20.832083, 3.1538
2024-12-03 17:18:20.896749, 3.1535
2024-12-03 17:18:20.960717, 3.1532
2024-12-03 17:18:21.023197, 3.153
2024-12-03 17:18:21.089944, 3.1533
2024-12-03 17:18:21.154604, 3.1538
2024-12-03 17:18:21.216975, 3.1542
2024-12-03 17:18:21.280208, 3.1546
2024-12-03 17:18:21.343592, 3.1546
2024-12-03 17:18:21.408350, 3.1545
2024-12-03 17:18:21.474744, 3.1543
2024-12-03 17:18:21.538167, 3.1537
2024-12-03 17:18:21.602350, 3.1532
2024-12-03 17:18:21.665865, 3.1536
2024-12-03 17:18:21.730316, 3.1533
2024-12-03 17:18:21.793813, 3.1537
2024-12-03 17:18:21.861299, 3.1543
2024-12-03 17:18:21.926828, 3.1543
2024-12-03 17:18:21.991599, 3.154
2024-12-03 17:18:22.056008, 3.1542
2024-12-03 17:18:22.120626, 3.1538
2024-12-03 17:18:22.186059, 3.1531
2024-12-03 17:18:22.251936, 3.1533
2024-12-03 17:18:22.314242, 3.1536
2024-12-03 17:18:22.380748, 3.1538
2024-12-03 17:18:22.446104, 3.1539
2024-12-03 17:18:22.511769, 3.1545
2024-12-03 17:18:22.574319, 3.1545
2024-12-03 17:18:22.642670, 3.1538
2024-12-03 17:18:22.706973, 3.1535
2024-12-03 17:18:22.772098, 3.1533
2024-12-03 17:18:22.837428, 3.1529
2024-12-03 17:18:22.902184, 3.1529
2024-12-03 17:18:22.966477, 3.1534
2024-12-03 17:18:23.031221, 3.1537
2024-12-03 17:18:23.096518, 3.1537
2024-12-03 17:18:23.164933, 3.1538
2024-12-03 17:18:23.230065, 3.1534
2024-12-03 17:18:23.297033, 3.1533
2024-12-03 17:18:23.361584, 3.1529
2024-12-03 17:18:23.428140, 3.1531
2024-12-03 17:18:23.494703, 3.153
2024-12-03 17:18:23.559114, 3.153
2024-12-03 17:18:23.625262, 3.1531
2024-12-03 17:18:23.688715, 3.1534
2024-12-03 17:18:23.756069, 3.1538
2024-12-03 17:18:23.823108, 3.1537
2024-12-03 17:18:23.888741, 3.1536
2024-12-03 17:18:23.953584, 3.1536
2024-12-03 17:18:24.019207, 3.1534
2024-12-03 17:18:24.082628, 3.1531
2024-12-03 17:18:24.147219, 3.1534
2024-12-03 17:18:24.213490, 3.1537
2024-12-03 17:18:24.282803, 3.1537
2024-12-03 17:18:24.348099, 3.1536
2024-12-03 17:18:24.413597, 3.1536
2024-12-03 17:18:24.486185, 3.1536
2024-12-03 17:18:24.553040, 3.1534
2024-12-03 17:18:24.617202, 3.1534
2024-12-03 17:18:24.681844, 3.1535
2024-12-03 17:18:24.747188, 3.1535
2024-12-03 17:18:24.810438, 3.1537
2024-12-03 17:18:24.914787, 3.1539
2024-12-03 17:18:25.013922, 3.154
2024-12-03 17:18:25.081266, 3.1539
2024-12-03 17:18:25.146983, 3.1538
2024-12-03 17:18:25.210633, 3.1536
2024-12-03 17:18:25.277204, 3.1533
2024-12-03 17:18:25.343828, 3.153
2024-12-03 17:18:25.408841, 3.1532
2024-12-03 17:18:25.478359, 3.1533
2024-12-03 17:18:25.544820, 3.1533
2024-12-03 17:18:25.612968, 3.1539
2024-12-03 17:18:25.685446, 3.1543
2024-12-03 17:18:25.755097, 3.1543
2024-12-03 17:18:25.822072, 3.1545
2024-12-03 17:18:25.887617, 3.1542
2024-12-03 17:18:25.955290, 3.1536
2024-12-03 17:18:26.027655, 3.1534
2024-12-03 17:18:26.094603, 3.1536
2024-12-03 17:18:26.160677, 3.1538
2024-12-03 17:18:26.227341, 3.154
2024-12-03 17:18:26.291583, 3.1543
2024-12-03 17:18:26.355492, 3.1543
2024-12-03 17:18:26.417589, 3.1536
2024-12-03 17:18:26.477289, 3.1532
2024-12-03 17:18:26.538445, 3.1528
2024-12-03 17:18:26.599179, 3.1525
2024-12-03 17:18:26.658528, 3.1527
2024-12-03 17:18:26.722283, 3.1533
2024-12-03 17:18:26.785218, 3.1533
2024-12-03 17:18:26.848450, 3.1539
2024-12-03 17:18:26.910407, 3.1542
2024-12-03 17:18:26.974155, 3.1543
2024-12-03 17:18:27.033475, 3.1537
2024-12-03 17:18:27.096992, 3.1535
2024-12-03 17:18:27.160155, 3.1531
2024-12-03 17:18:27.222063, 3.1532
2024-12-03 17:18:27.284400, 3.1532
2024-12-03 17:18:27.346883, 3.1539
2024-12-03 17:18:27.406256, 3.1541
2024-12-03 17:18:27.473520, 3.1548
2024-12-03 17:18:27.533168, 3.1543
2024-12-03 17:18:27.595864, 3.154
2024-12-03 17:18:27.654448, 3.1533
2024-12-03 17:18:27.714212, 3.1531
2024-12-03 17:18:27.775503, 3.1526
2024-12-03 17:18:27.839924, 3.1526
2024-12-03 17:18:27.900237, 3.153
2024-12-03 17:18:27.962424, 3.1533
2024-12-03 17:18:28.022895, 3.1535
2024-12-03 17:18:28.085772, 3.1537
2024-12-03 17:18:28.146077, 3.1541
2024-12-03 17:18:28.207014, 3.1541
2024-12-03 17:18:28.267639, 3.154
2024-12-03 17:18:28.328597, 3.154
2024-12-03 17:18:28.391849, 3.1535
2024-12-03 17:18:28.457668, 3.1535
2024-12-03 17:18:28.521310, 3.1535
2024-12-03 17:18:28.581511, 3.1538
2024-12-03 17:18:28.642582, 3.1542
2024-12-03 17:18:28.703595, 3.1546
2024-12-03 17:18:28.765370, 3.1545
2024-12-03 17:18:28.828784, 3.1545
2024-12-03 17:18:28.895109, 3.1541
2024-12-03 17:18:28.959582, 3.1533
2024-12-03 17:18:29.023309, 3.1532
2024-12-03 17:18:29.088504, 3.1533
2024-12-03 17:18:29.149700, 3.1535
2024-12-03 17:18:29.212881, 3.1541
2024-12-03 17:18:29.273289, 3.1542
2024-12-03 17:18:29.338614, 3.1547
2024-12-03 17:18:29.402493, 3.1542
2024-12-03 17:18:29.463856, 3.1537
2024-12-03 17:18:29.525646, 3.1529
2024-12-03 17:18:29.588588, 3.1528
2024-12-03 17:18:29.650048, 3.1526
2024-12-03 17:18:29.716099, 3.153
2024-12-03 17:18:29.780666, 3.1534
2024-12-03 17:18:29.842530, 3.1539
2024-12-03 17:18:29.907134, 3.1543
2024-12-03 17:18:29.971797, 3.1541
2024-12-03 17:18:30.033347, 3.1539
2024-12-03 17:18:30.098651, 3.1536
2024-12-03 17:18:30.158762, 3.1535
2024-12-03 17:18:30.222276, 3.153
2024-12-03 17:18:30.285881, 3.153
2024-12-03 17:18:30.348302, 3.1531
2024-12-03 17:18:30.412230, 3.1533
2024-12-03 17:18:30.475727, 3.1535
2024-12-03 17:18:30.538334, 3.1539
2024-12-03 17:18:30.598719, 3.1542
2024-12-03 17:18:30.662182, 3.1539
2024-12-03 17:18:30.724314, 3.1534
2024-12-03 17:18:30.785171, 3.153
2024-12-03 17:18:30.848298, 3.153
2024-12-03 17:18:30.912019, 3.153
2024-12-03 17:18:30.975647, 3.1534
2024-12-03 17:18:31.038976, 3.1536
2024-12-03 17:18:31.100842, 3.1542
2024-12-03 17:18:31.164201, 3.1541
2024-12-03 17:18:31.228542, 3.1541
2024-12-03 17:18:31.291089, 3.1536
2024-12-03 17:18:31.355589, 3.1535
2024-12-03 17:18:31.423667, 3.1532
2024-12-03 17:18:31.486378, 3.1533
2024-12-03 17:18:31.548784, 3.1532
2024-12-03 17:18:31.611313, 3.1538
2024-12-03 17:18:31.672685, 3.154
2024-12-03 17:18:31.737113, 3.1541
2024-12-03 17:18:31.802842, 3.154
2024-12-03 17:18:31.868084, 3.1537
2024-12-03 17:18:31.934747, 3.1535
2024-12-03 17:18:32.002013, 3.1532
2024-12-03 17:18:32.114569, 3.1527
2024-12-03 17:18:32.210725, 3.1526
2024-12-03 17:18:32.277830, 3.1527
2024-12-03 17:18:32.347137, 3.1529
2024-12-03 17:18:32.411653, 3.1533
2024-12-03 17:18:32.480449, 3.1535
2024-12-03 17:18:32.542894, 3.1535
2024-12-03 17:18:32.609184, 3.1533
2024-12-03 17:18:32.672480, 3.1529
2024-12-03 17:18:32.738983, 3.153
2024-12-03 17:18:32.803666, 3.1532
2024-12-03 17:18:32.867449, 3.1533
2024-12-03 17:18:32.929580, 3.1536
2024-12-03 17:18:32.995080, 3.1539
2024-12-03 17:18:33.058873, 3.1539
2024-12-03 17:18:33.123239, 3.1537
2024-12-03 17:18:33.188511, 3.1537
2024-12-03 17:18:33.255010, 3.1537
2024-12-03 17:18:33.321672, 3.1535
2024-12-03 17:18:33.388196, 3.1534
2024-12-03 17:18:33.453836, 3.1535
2024-12-03 17:18:33.519431, 3.1535
2024-12-03 17:18:33.588254, 3.1537
2024-12-03 17:18:33.653276, 3.1539
