Sensor Name: ttx_101
Initial Resistance: 80 ohms
Start Time: 2024-11-01 23:51:08
Time (s), Voltage (V)
-1730482176.97, 2.69
-1730482176.87, 2.71
-1730482176.76, 2.69
-1730482176.66, 2.61
-1730482176.56, 2.63
-1730482176.43, 2.55
-1730482176.36, 2.53
-1730482176.26, 2.50
-1730482176.16, 2.52
-1730482176.06, 2.60
-1730482175.96, 2.56
-1730482175.86, 2.64
-1730482175.75, 2.65
-1730482175.65, 2.67
-1730482175.55, 2.67
-1730482175.45, 2.72
-1730482175.35, 2.79
-1730482175.25, 2.70
-1730482175.15, 2.67
-1730482175.04, 2.63
-1730482174.95, 2.52
-1730482174.84, 2.47
-1730482174.74, 2.49
-1730482174.64, 2.46
-1730482174.54, 2.51
-1730482174.44, 2.54
-1730482174.33, 2.61
-1730482174.23, 2.57
-1730482174.14, 2.79
-1730482174.04, 2.85
-1730482173.93, 2.85
-1730482173.83, 2.91
-1730482173.73, 2.98
-1730482173.63, 2.94
-1730482173.53, 2.87
-1730482173.42, 2.93
-1730482173.33, 2.87
-1730482173.22, 2.83
-1730482173.12, 2.81
-1730482173.02, 2.80
-1730482172.92, 2.85
-1730482172.81, 2.84
-1730482172.71, 2.91
-1730482172.61, 2.94
-1730482172.51, 2.89
-1730482172.41, 2.95
-1730482172.31, 2.98
-1730482172.21, 3.04
-1730482172.10, 3.04
-1730482172.01, 2.91
-1730482171.91, 3.01
-1730482171.80, 2.93
-1730482171.70, 2.79
-1730482171.60, 2.81
-1730482171.50, 2.78
-1730482171.40, 2.81
-1730482171.29, 2.90
-1730482171.19, 2.92
-1730482171.09, 2.85
-1730482170.99, 2.91
-1730482170.89, 2.96
-1730482170.78, 2.96
-1730482170.68, 2.97
-1730482170.58, 3.06
-1730482170.48, 3.04
-1730482170.39, 2.85
-1730482170.28, 2.93
-1730482170.18, 2.85
-1730482170.08, 2.77
-1730482169.98, 2.78
-1730482169.87, 2.79
-1730482169.77, 2.82
-1730482169.67, 2.90
-1730482169.57, 2.83
-1730482169.48, 2.84
-1730482169.37, 2.88
-1730482169.27, 2.94
-1730482169.17, 2.96
-1730482169.07, 3.02
-1730482168.97, 3.06
-1730482168.87, 3.00
-1730482168.76, 2.87
-1730482168.66, 2.82
-1730482168.56, 2.84
-1730482168.46, 2.80
-1730482168.35, 2.79
-1730482168.26, 2.78
-1730482168.15, 2.88
-1730482168.05, 2.85
-1730482167.95, 2.89
-1730482167.85, 2.92
-1730482167.75, 2.93
-1730482167.65, 2.97
-1730482167.53, 2.96
-1730482167.44, 3.04
-1730482167.34, 3.08
-1730482167.24, 3.00
-1730482167.14, 2.88
-1730482167.04, 2.88
-1730482166.94, 2.80
-1730482166.83, 2.79
-1730482166.74, 2.79
-1730482166.63, 2.89
-1730482166.53, 2.79
-1730482166.43, 2.86
-1730482166.33, 2.94
-1730482166.23, 3.00
-1730482166.12, 2.94
-1730482166.02, 2.97
-1730482165.92, 3.00
-1730482165.83, 3.03
-1730482165.72, 3.04
-1730482165.62, 2.92
-1730482165.52, 2.81
-1730482165.41, 2.77
-1730482165.31, 2.76
-1730482165.21, 2.77
-1730482165.11, 2.80
-1730482165.01, 2.92
-1730482164.91, 2.85
-1730482164.81, 2.85
-1730482164.71, 2.91
-1730482164.61, 2.95
-1730482164.51, 2.97
-1730482164.41, 2.95
-1730482164.30, 3.03
-1730482164.20, 3.00
-1730482164.10, 2.97
-1730482163.99, 2.89
-1730482163.90, 2.81
-1730482163.80, 2.80
-1730482163.69, 2.79
-1730482163.60, 2.82
-1730482163.49, 2.83
-1730482163.39, 2.86
-1730482163.29, 2.85
-1730482163.19, 2.91
-1730482163.09, 2.98
-1730482162.99, 2.92
-1730482162.89, 2.96
-1730482162.78, 2.97
-1730482162.68, 3.03
-1730482162.58, 3.00
-1730482162.48, 2.90
-1730482162.38, 2.85
-1730482162.27, 2.78
-1730482162.18, 2.81
-1730482162.07, 2.81
-1730482161.97, 2.81
-1730482161.87, 2.81
-1730482161.77, 2.92
-1730482161.67, 2.86
-1730482161.57, 2.88
-1730482161.47, 2.96
-1730482161.37, 2.94
-1730482161.26, 2.96
-1730482161.16, 2.96
-1730482161.06, 3.05
-1730482160.96, 2.96
-1730482160.86, 2.88
-1730482160.76, 2.80
-1730482160.66, 2.81
-1730482160.55, 2.81
-1730482160.45, 2.81
-1730482160.34, 2.82
-1730482160.25, 2.83
-1730482160.15, 2.89
-1730482160.04, 2.90
-1730482159.94, 2.88
-1730482159.84, 2.94
-1730482159.74, 2.94
-1730482159.64, 2.94
-1730482159.54, 2.96
-1730482159.44, 2.97
-1730482159.34, 2.86
-1730482159.23, 2.86
-1730482159.13, 2.80
-1730482159.03, 2.82
-1730482158.93, 2.79
-1730482158.83, 2.81
-1730482158.73, 2.87
-1730482158.62, 2.86
-1730482158.51, 2.84
-1730482158.43, 2.91
-1730482158.32, 2.95
-1730482158.22, 2.92
-1730482158.12, 2.94
-1730482158.02, 2.97
-1730482157.92, 2.94
-1730482157.82, 2.99
-1730482157.70, 2.85
-1730482157.61, 2.82
-1730482157.51, 2.79
-1730482157.38, 2.81
-1730482157.31, 2.81
-1730482157.17, 2.85
-1730482157.10, 2.86
-1730482157.01, 2.85
-1730482156.90, 2.86
-1730482156.80, 2.89
-1730482156.70, 2.93
-1730482156.60, 2.93
-1730482156.50, 2.93
-1730482156.40, 2.99
-1730482156.30, 2.97
-1730482156.19, 2.86
-1730482156.10, 2.87
-1730482155.99, 2.82
-1730482155.89, 2.82
-1730482155.79, 2.80
-1730482155.69, 2.80
-1730482155.59, 2.88
-1730482155.48, 2.92
-1730482155.39, 2.91
-1730482155.28, 2.92
-1730482155.18, 2.89
-1730482155.08, 2.92
-1730482154.98, 2.94
-1730482154.88, 2.96
-1730482154.77, 3.01
-1730482154.67, 2.96
-1730482154.57, 2.87
-1730482154.47, 2.84
-1730482154.37, 2.81
-1730482154.27, 2.79
-1730482154.17, 2.80
-1730482154.07, 2.81
-1730482153.97, 2.88
-1730482153.87, 2.88
-1730482153.77, 2.91
-1730482153.66, 2.93
-1730482153.56, 2.91
-1730482153.46, 2.92
-1730482153.36, 2.93
-1730482153.26, 2.99
-1730482153.16, 2.94
-1730482153.06, 2.89
-1730482152.95, 2.89
-1730482152.85, 2.84
-1730482152.75, 2.80
-1730482152.65, 2.80
-1730482152.54, 2.80
-1730482152.45, 2.84
-1730482152.34, 2.86
-1730482152.24, 2.90
-1730482152.14, 2.86
-1730482152.04, 2.92
-1730482151.94, 2.94
-1730482151.84, 2.93
-1730482151.74, 2.92
-1730482151.64, 2.95
-1730482151.53, 2.92
-1730482151.43, 2.90
-1730482151.33, 2.90
-1730482151.23, 2.80
-1730482151.13, 2.78
-1730482151.03, 2.80
-1730482150.92, 2.82
-1730482150.79, 2.78
-1730482150.68, 2.86
-1730482150.59, 2.88
-1730482150.52, 2.83
-1730482150.37, 2.86
-1730482150.25, 2.92
-1730482150.15, 2.93
-1730482149.93, 2.92
-1730482149.87, 2.99
-1730482149.82, 3.04
-1730482149.80, 2.84
-1730482149.71, 2.88
-1730482149.60, 2.83
-1730482149.48, 2.81
-1730482149.37, 2.79
-1730482149.30, 2.81
-1730482149.20, 2.86
-1730482149.10, 2.88
-1730482148.99, 2.84
-1730482148.90, 2.92
-1730482148.79, 2.91
-1730482148.63, 2.94
-1730482148.52, 2.93
-1730482148.46, 2.94
-1730482148.39, 2.98
-1730482148.29, 2.95
-1730482148.18, 2.87
-1730482148.09, 2.86
-1730482147.98, 2.81
-1730482147.88, 2.78
-1730482147.78, 2.79
-1730482147.68, 2.79
-1730482147.58, 2.80
-1730482147.48, 2.83
-1730482147.38, 2.88
-1730482147.28, 2.83
-1730482147.17, 2.91
-1730482147.07, 2.92
-1730482146.97, 2.92
-1730482146.87, 2.93
-1730482146.77, 2.97
-1730482146.67, 2.96
-1730482146.56, 2.98
-1730482146.47, 2.82
-1730482146.36, 2.85
-1730482146.26, 2.79
-1730482146.16, 2.80
-1730482146.06, 2.81
-1730482145.96, 2.83
-1730482145.85, 2.88
-1730482145.75, 2.82
-1730482145.65, 2.87
-1730482145.56, 2.87
-1730482145.45, 2.95
-1730482145.35, 2.93
-1730482145.25, 2.94
-1730482145.15, 2.97
-1730482145.05, 2.98
-1730482144.94, 2.93
-1730482144.84, 2.87
-1730482144.74, 2.87
-1730482144.62, 2.77
-1730482144.54, 2.78
-1730482144.43, 2.81
-1730482144.34, 2.80
-1730482144.23, 2.81
-1730482144.13, 2.88
-1730482144.03, 2.92
-1730482143.92, 2.89
-1730482143.83, 2.94
-1730482143.73, 2.93
-1730482143.63, 2.94
-1730482143.53, 2.97
-1730482143.43, 2.99
-1730482143.32, 2.96
-1730482143.22, 2.92
-1730482143.12, 2.87
-1730482143.02, 2.78
-1730482142.92, 2.81
-1730482142.82, 2.79
-1730482142.72, 2.81
-1730482142.61, 2.81
-1730482142.51, 2.86
-1730482142.41, 2.85
-1730482142.31, 2.86
-1730482142.21, 2.94
-1730482142.11, 2.92
-1730482142.00, 2.93
-1730482141.90, 2.95
-1730482141.81, 2.96
-1730482141.71, 2.90
-1730482141.59, 2.92
-1730482141.49, 2.86
-1730482141.40, 2.81
-1730482141.30, 2.81
-1730482141.20, 2.79
-1730482141.10, 2.79
-1730482140.99, 2.84
-1730482140.87, 2.87
-1730482140.78, 2.87
-1730482140.69, 2.93
-1730482140.59, 2.94
-1730482140.48, 2.93
-1730482140.39, 2.92
-1730482140.28, 2.94
-1730482140.18, 2.95
-1730482140.08, 2.94
-1730482139.98, 2.83
-1730482139.88, 2.88
-1730482139.77, 2.86
-1730482139.67, 2.78
-1730482139.58, 2.80
-1730482139.48, 2.79
-1730482139.37, 2.84
-1730482139.27, 2.86
-1730482139.17, 2.81
-1730482139.07, 2.86
-1730482138.96, 2.84
-1730482138.87, 2.91
-1730482138.76, 2.92
-1730482138.66, 2.93
-1730482138.56, 2.98
-1730482138.46, 3.02
-1730482138.36, 2.86
-1730482138.25, 2.88
-1730482138.16, 2.79
-1730482138.05, 2.75
-1730482137.95, 2.80
-1730482137.85, 2.78
-1730482137.75, 2.81
-1730482137.65, 2.83
-1730482137.55, 2.88
-1730482137.45, 2.83
-1730482137.34, 2.86
-1730482137.25, 2.95
-1730482137.14, 2.92
-1730482137.04, 2.92
-1730482136.94, 2.98
-1730482136.84, 3.01
-1730482136.74, 2.96
-1730482136.63, 2.86
-1730482136.53, 2.81
-1730482136.43, 2.77
-1730482136.33, 2.78
-1730482136.23, 2.78
-1730482136.13, 2.83
-1730482136.03, 2.80
-1730482135.93, 2.88
-1730482135.83, 2.88
-1730482135.72, 2.84
-1730482135.62, 2.90
-1730482135.52, 2.91
-1730482135.42, 2.93
-1730482135.32, 2.99
-1730482135.21, 2.98
-1730482135.12, 2.86
-1730482135.01, 2.93
-1730482134.91, 2.81
-1730482134.81, 2.79
-1730482134.71, 2.77
-1730482134.61, 2.79
-1730482134.51, 2.82
-1730482134.41, 2.90
-1730482134.30, 2.84
-1730482134.21, 2.86
-1730482134.10, 2.85
-1730482134.00, 2.92
-1730482133.90, 2.90
-1730482133.80, 2.92
-1730482133.70, 2.95
-1730482133.60, 2.93
-1730482133.50, 2.84
-1730482133.39, 2.84
-1730482133.29, 2.84
-1730482133.19, 2.78
-1730482133.08, 2.78
-1730482132.99, 2.78
-1730482132.88, 2.78
-1730482132.79, 2.81
-1730482132.68, 2.92
-1730482132.58, 2.87
-1730482132.48, 2.84
-1730482132.38, 2.95
-1730482132.28, 2.93
-1730482132.17, 2.93
-1730482132.08, 3.01
-1730482131.97, 3.02
-1730482131.87, 2.96
-1730482131.77, 2.94
-1730482131.67, 2.83
-1730482131.57, 2.77
-1730482131.47, 2.78
-1730482131.36, 2.79
-1730482131.27, 2.79
-1730482131.17, 2.86
-1730482131.06, 2.88
-1730482130.96, 2.87
-1730482130.86, 2.90
-1730482130.76, 2.87
-1730482130.65, 2.91
-1730482130.56, 2.92
-1730482130.45, 2.95
-1730482130.35, 2.96
-1730482130.25, 2.92
-1730482130.15, 2.92
-1730482130.05, 2.83
-1730482129.95, 2.78
-1730482129.84, 2.79
-1730482129.75, 2.77
-1730482129.64, 2.78
-1730482129.54, 2.89
-1730482129.44, 2.84
-1730482129.34, 2.88
-1730482129.24, 2.86
-1730482129.13, 2.90
-1730482129.04, 2.92
-1730482128.93, 2.92
-1730482128.83, 2.97
-1730482128.73, 2.88
-1730482128.63, 2.87
-1730482128.53, 2.88
-1730482128.42, 2.77
-1730482128.33, 2.80
-1730482128.23, 2.78
-1730482128.12, 2.79
-1730482128.02, 2.88
-1730482127.92, 2.85
-1730482127.81, 2.89
-1730482127.71, 2.87
-1730482127.61, 2.90
-1730482127.51, 2.88
-1730482127.41, 2.92
-1730482127.31, 3.00
-1730482127.21, 3.02
-1730482127.11, 2.87
-1730482127.01, 2.95
-1730482126.90, 2.88
-1730482126.81, 2.80
-1730482126.70, 2.77
-1730482126.60, 2.79
-1730482126.50, 2.77
-1730482126.40, 2.83
-1730482126.30, 2.80
-1730482126.20, 2.88
-1730482126.09, 2.92
-1730482126.00, 2.90
-1730482125.89, 2.92
-1730482125.79, 2.92
-1730482125.69, 3.02
-1730482125.59, 2.89
-1730482125.49, 2.89
-1730482125.38, 2.88
-1730482125.28, 2.81
-1730482125.18, 2.78
-1730482125.08, 2.79
-1730482124.98, 2.78
-1730482124.88, 2.78
-1730482124.78, 2.85
-1730482124.68, 2.80
-1730482124.56, 2.90
-1730482124.48, 2.88
-1730482124.37, 2.93
-1730482124.27, 2.91
-1730482124.17, 2.96
-1730482124.07, 3.01
-1730482123.96, 3.00
-1730482123.87, 2.88
-1730482123.76, 2.84
-1730482123.66, 2.81
-1730482123.56, 2.80
-1730482123.45, 2.78
-1730482123.36, 2.76
-1730482123.26, 2.82
-1730482123.15, 2.76
-1730482123.05, 2.94
-1730482122.95, 2.88
-1730482122.85, 2.90
-1730482122.75, 2.91
-1730482122.65, 2.92
-1730482122.55, 2.93
-1730482122.44, 3.02
-1730482122.35, 2.88
-1730482122.25, 2.84
-1730482122.14, 2.78
-1730482122.04, 2.79
-1730482121.94, 2.78
-1730482121.83, 2.79
-1730482121.74, 2.86
-1730482121.64, 2.86
-1730482121.53, 2.85
-1730482121.43, 2.86
-1730482121.33, 2.93
-1730482121.23, 2.92
-1730482120.99, 2.91
-1730482120.98, 2.95
