Sensor Name: ttx6
Initial Resistance: 80 ohms
Start Time: 2024-11-04 23:02:28
Time (s), Voltage (V)
54.04, 0.2639
54.14, 0.2590
54.24, 0.2639
54.34, 0.2590
54.44, 0.2590
54.54, 0.2590
54.64, 0.2590
54.74, 0.2590
54.85, 0.2590
54.95, 0.2639
55.05, 0.2639
55.15, 0.2688
55.25, 0.2737
55.35, 0.2737
55.45, 0.2737
55.56, 0.2786
55.65, 0.2786
55.76, 0.2688
55.86, 0.2688
55.96, 0.2639
56.06, 0.2590
56.16, 0.2590
56.26, 0.2590
56.36, 0.2590
56.47, 0.2590
56.57, 0.2590
56.67, 0.2590
56.77, 0.2590
56.87, 0.2639
56.97, 0.2639
57.07, 0.2688
57.18, 0.2688
57.28, 0.2737
57.38, 0.2737
57.48, 0.2737
57.58, 0.2737
57.68, 0.2688
57.78, 0.2639
57.88, 0.2639
57.99, 0.2639
58.09, 0.2590
58.19, 0.2590
58.29, 0.2590
58.39, 0.2542
58.49, 0.2590
58.59, 0.2590
58.69, 0.2590
58.80, 0.2639
58.90, 0.2639
59.00, 0.2639
59.10, 0.2688
59.20, 0.2737
59.30, 0.2737
59.40, 0.2737
59.51, 0.2737
59.62, 0.2688
59.71, 0.2688
59.81, 0.2590
59.91, 0.2590
60.01, 0.2542
60.11, 0.2542
60.21, 0.2542
60.32, 0.2542
60.42, 0.2542
60.52, 0.2542
60.62, 0.2590
60.72, 0.2542
60.82, 0.2590
60.92, 0.2590
61.02, 0.2639
61.13, 0.2639
61.23, 0.2688
61.33, 0.2737
61.43, 0.2688
61.53, 0.2688
61.64, 0.2639
61.73, 0.2590
61.83, 0.2590
61.93, 0.2542
62.04, 0.2542
62.14, 0.2542
62.24, 0.2542
62.34, 0.2542
62.44, 0.2542
62.55, 0.2542
62.64, 0.2542
62.75, 0.2542
62.84, 0.2590
62.95, 0.2590
63.05, 0.2688
63.15, 0.2688
63.25, 0.2688
63.36, 0.2639
63.45, 0.2688
63.56, 0.2639
63.66, 0.2590
63.76, 0.2542
63.86, 0.2542
63.96, 0.2542
64.06, 0.2493
64.16, 0.2493
64.27, 0.2493
64.37, 0.2493
64.47, 0.2493
64.57, 0.2542
64.67, 0.2542
64.78, 0.2542
64.88, 0.2590
64.98, 0.2639
65.07, 0.2688
65.18, 0.2688
65.28, 0.2639
65.38, 0.2688
65.48, 0.2639
65.58, 0.2590
65.68, 0.2590
65.79, 0.2542
65.88, 0.2493
65.99, 0.2493
66.09, 0.2493
66.19, 0.2493
66.29, 0.2493
66.40, 0.2493
66.49, 0.2542
66.59, 0.2542
66.70, 0.2542
66.80, 0.2590
66.90, 0.2639
67.00, 0.2639
67.10, 0.2639
67.20, 0.2639
67.31, 0.2639
67.40, 0.2639
67.50, 0.2590
67.61, 0.2590
67.71, 0.2542
67.81, 0.2542
67.91, 0.2493
68.01, 0.2493
68.12, 0.2444
68.21, 0.2493
68.32, 0.2493
68.42, 0.2493
68.52, 0.2542
68.62, 0.2542
68.72, 0.2542
68.82, 0.2590
68.93, 0.2590
69.02, 0.2639
69.13, 0.2688
69.23, 0.2688
69.33, 0.2639
69.43, 0.2590
69.53, 0.2590
69.63, 0.2542
69.74, 0.2542
69.84, 0.2493
69.94, 0.2493
70.04, 0.2493
70.14, 0.2493
70.24, 0.2493
70.34, 0.2493
70.45, 0.2493
70.55, 0.2493
70.65, 0.2542
70.75, 0.2590
70.85, 0.2590
70.95, 0.2639
71.05, 0.2639
71.15, 0.2639
71.26, 0.2590
71.36, 0.2590
71.46, 0.2542
71.56, 0.2493
71.66, 0.2493
71.76, 0.2444
71.86, 0.2493
71.96, 0.2493
72.06, 0.2444
72.17, 0.2493
72.27, 0.2493
72.37, 0.2493
72.47, 0.2493
72.57, 0.2542
72.67, 0.2542
72.77, 0.2639
72.87, 0.2639
72.97, 0.2590
73.08, 0.2590
73.18, 0.2639
73.28, 0.2590
73.38, 0.2542
73.48, 0.2542
73.59, 0.2493
73.68, 0.2444
73.78, 0.2444
73.89, 0.2444
73.99, 0.2444
74.09, 0.2444
74.19, 0.2444
74.29, 0.2444
74.40, 0.2493
74.49, 0.2493
74.60, 0.2542
74.70, 0.2590
74.80, 0.2590
74.90, 0.2590
75.00, 0.2590
75.10, 0.2590
75.20, 0.2542
75.30, 0.2493
75.41, 0.2444
75.51, 0.2493
75.61, 0.2444
75.71, 0.2395
75.81, 0.2395
75.91, 0.2444
76.01, 0.2395
76.12, 0.2444
76.22, 0.2444
76.32, 0.2444
76.42, 0.2493
76.52, 0.2493
76.62, 0.2542
76.72, 0.2590
76.83, 0.2590
76.93, 0.2590
77.03, 0.2590
77.13, 0.2590
77.23, 0.2493
77.33, 0.2493
77.43, 0.2444
77.53, 0.2395
77.63, 0.2444
77.74, 0.2395
77.84, 0.2444
77.94, 0.2395
78.04, 0.2395
78.14, 0.2444
78.24, 0.2444
78.34, 0.2493
78.45, 0.2493
78.55, 0.2493
78.65, 0.2542
78.75, 0.2542
78.85, 0.2590
78.95, 0.2542
79.05, 0.2542
79.16, 0.2542
79.25, 0.2493
79.36, 0.2444
79.46, 0.2395
79.56, 0.2395
79.66, 0.2395
79.76, 0.2395
79.87, 0.2395
79.97, 0.2395
80.07, 0.2395
80.17, 0.2444
80.27, 0.2444
80.37, 0.2444
80.47, 0.2493
80.58, 0.2542
80.67, 0.2542
80.78, 0.2542
80.87, 0.2542
80.98, 0.2542
81.08, 0.2493
81.18, 0.2493
81.28, 0.2444
81.38, 0.2395
81.49, 0.2395
81.59, 0.2395
81.69, 0.2395
81.79, 0.2395
81.89, 0.2395
81.99, 0.2395
82.09, 0.2395
82.20, 0.2395
82.29, 0.2444
82.39, 0.2444
82.50, 0.2493
82.60, 0.2542
82.70, 0.2542
82.80, 0.2542
82.90, 0.2542
83.01, 0.2444
83.10, 0.2444
83.20, 0.2444
83.31, 0.2395
83.41, 0.2395
83.51, 0.2346
83.61, 0.2346
83.71, 0.2346
83.82, 0.2346
83.92, 0.2346
84.02, 0.2395
84.12, 0.2395
84.22, 0.2395
84.32, 0.2395
84.42, 0.2493
84.52, 0.2493
84.62, 0.2493
84.73, 0.2542
84.83, 0.2493
84.93, 0.2493
85.03, 0.2444
85.13, 0.2395
85.24, 0.2395
85.34, 0.2346
85.44, 0.2395
85.53, 0.2346
85.63, 0.2346
85.74, 0.2346
85.84, 0.2346
85.94, 0.2346
86.05, 0.2346
86.15, 0.2395
86.25, 0.2444
